ID,CuratorialText,persona2_adapted,word_count_original,word_count_adapted,error
CT0299,"On the neck, obverse, battle of centaurs and Lapiths; reverse, youths and women
Around the body, Amazonomachy (battle between Greeks and Amazons). The ancient Greeks almost never depicted contemporary or historical events in art. Thus, while literary works of the fifth century B.C. make clear that the Greeks understood the magnitude of their victory in the Persian Wars, there was no concern among artists to illustrate major events or personalities. Instead, their preference was for grand mythological battles between Greeks and eastern adversaries, notably Amazons. The Amazons were a mythical race of warrior women whose homeland lay far to the east and north. The most celebrated Amazonomachies in Athens during the first half of the fifth century were large-scale wall paintings that decorated the Theseion and the Stoa Poikile (the Painted Portico). Their influence was considerable and underlies the representation here and on the adjacent krater, 06.286.86.","On the neck of the vase, one side shows a battle between centaurs (creatures that are half-human, half-horse) and Lapiths (a mythical Greek tribe). The other side shows young men and women. Around the body of the vase is an Amazonomachy—a battle between Greeks and Amazons, a mythical race of warrior women whose homeland was thought to lie far to the east and north.

The ancient Greeks almost never depicted real historical events or famous people in their art. Even though writers in the fifth century B.C. made it clear that the Greeks understood how important their victory in the Persian Wars was, artists did not try to show major battles or leaders. Instead, they preferred grand mythological battles between Greeks and eastern enemies, especially the Amazons.

In Athens during the first half of the fifth century B.C., the most famous Amazon battle scenes were large wall paintings that decorated two important buildings: the Theseion (a temple dedicated to the hero Theseus) and the Stoa Poikile (the Painted Portico, a public colonnade). These paintings had a major influence on later art, and they are the inspiration for the scene on this vase, as well as on the nearby krater (a large mixing bowl for wine), numbered 06.286.86.",147,207,
CT0300,"Approximately 230 paintings in the collection of the Rijksmuseum are still lifes. As early as the 16th century, Flemish painters specialized in this genre. These are arranged displays featuring, for example, shells, books, food and drink, tableware, skulls, or dead animals, but also flowers, insects, and sometimes a person in the background. Life literally stands still for a moment. Separate specializations soon emerged within the genre. For instance, Rachel Ruysch primarily painted flowers, while Pieter Claesz and Willem Heda enjoyed creating arrangements with food and eating and drinking utensils. Another variant, the vanitas still life, which often depicts a skull, refers to the transience of life and the material world.","Approximately 230 paintings in the Rijksmuseum’s collection are still lifes. This type of painting—which shows arranged objects rather than people or landscapes—was already a specialty of Flemish artists as early as the 1500s. In a still life, you might see carefully composed displays of shells, books, food and drink, tableware, skulls, or dead animals, as well as flowers, insects, and sometimes a person in the background. As the name suggests, life literally stands still for a moment.

Soon, artists began to focus on specific subjects within the genre. For example, Rachel Ruysch concentrated on painting flowers, while Pieter Claesz and Willem Heda were known for their arrangements of food, drinking vessels, and utensils. Another type, the vanitas still life—which often includes a skull—was meant to remind viewers of the fleeting nature of life and the emptiness of material possessions.",110,139,
CT0301,"Orange above! With the coronation of King William I (1772-1843), the Netherlands became a monarchy for the first time in 1815. This first king is the son of the last Stadtholder, William V, who had fled to England years earlier. King William I has canals and roads constructed in the Netherlands and invests in trade, shipping, and industry. However, with his sights firmly set on the economy, William I pays less attention to other affairs of state. Discontent in the Southern Netherlands grows. The population rises in revolt, and in 1831, the secession of Belgium becomes a reality. The king resists, but attempts to regain the territory come to nothing. After years of struggle, William I recognizes independent Belgium in 1839. Disappointed, he abdicates the throne a year later, and his son, William II, takes over.","Orange above! With the coronation of King William I (1772-1843), the Netherlands became a monarchy for the first time in 1815. This first king was the son of the last Stadtholder—a historical title for a leader or governor of the Dutch Republic—William V, who had fled to England years earlier. King William I had canals and roads built across the Netherlands and invested in trade, shipping, and industry. However, with his attention firmly fixed on the economy, he paid less attention to other matters of state. Discontent grew in the Southern Netherlands. The population rose in revolt, and in 1831, Belgium broke away and became an independent country. The king resisted, but his attempts to reclaim the territory failed. After years of struggle, William I finally recognized an independent Belgium in 1839. Disappointed, he gave up the throne a year later, and his son, William II, took over.",136,148,
CT0302,"The extensive costume collection of the Rijksmuseum, the oldest in the Netherlands, tells a wealth of stories. From women's and men's to children's clothing: these pieces reveal stories about the wearer and their taste, the methods of the makers, and local and global influences. Many garments are custom-made for a special occasion, while others showcase the technological advancements of ready-to-wear fashion. From the Frisian branch of the Orange dynasty in the 17th century to Yves Saint Laurent: the collection features highlights of Dutch and international fashion. The collection is a remarkable reflection of fashion developments throughout the centuries.","The Rijksmuseum’s extensive costume collection—the oldest in the Netherlands—holds a rich array of stories. Spanning clothing for women, men, and children, these pieces reveal details about the wearer’s personal taste, the techniques of the makers, and the local and global influences that shaped them. Many garments were custom-made for special events, while others highlight the technological advances that made ready-to-wear fashion possible. From the 17th-century Frisian branch of the Orange dynasty to the designs of Yves Saint Laurent, the collection showcases key moments in both Dutch and international fashion. Together, these items offer a remarkable window into how fashion has evolved over the centuries.",98,104,
CT0303,"At the end of the 19th century, a new art style emerges. It is a reaction by artists who rebelled against the historicism prevailing at the time, which harked back to the styles of previous centuries. The new art, aptly named Art Nouveau, is characterized by natural forms, such as flowers, leaves, animals, and insects. The emphasis lies on flowing lines, geometric shapes, and asymmetrical compositions. With Paris, Brussels, and Munich as centers, Art Nouveau spread as an international movement in Western Europe and the United States. During this period, which lasted from approximately 1890 until the beginning of the First World War in 1914, Art Nouveau became visible in all fields of the arts.","In the late 1800s, a new artistic style emerged. It was a direct response from artists who rejected the dominant trend of their time—historicism, which simply meant copying the styles of earlier centuries. Instead, these artists wanted something fresh and original. This new style, fittingly called Art Nouveau (French for ""new art""), drew inspiration from nature: flowers, leaves, animals, and insects. Its key features included smooth, flowing lines, geometric shapes, and compositions that were deliberately unbalanced or asymmetrical. With major creative hubs in Paris, Brussels, and Munich, Art Nouveau quickly became an international movement, spreading across Western Europe and into the United States. This period lasted from about 1890 until the start of World War I in 1914, and during that time, Art Nouveau influenced nearly every form of art and design.",115,132,
CT0304,"Hendrick Goltzius (1558-1617) was born in Germany. Trained as a draftsman, engraver, and glass painter, he also developed into a renowned painter. Goltzius followed his teacher Dirck Volkertsz. Coornhert to Haarlem. There, together with Karel van Mander and Cornelis Cornelisz. van Haarlem, he introduced the Mannerism of Bartholomäus Spranger to the Netherlands. The style is recognizable by muscular bodies, twisted poses, and small heads in intricate compositions. During a trip through Italy in 1590-91, Goltzius was inspired by the work of the Italian masters. Back in the Netherlands, he left Mannerism behind and opted for a more classicist style with classical proportions in his work. His technically complex engravings, in particular, were admired throughout Europe. Goltzius's oeuvre provides a fine reflection of the developments in Dutch painting around 1600.","Hendrick Goltzius (1558-1617) was born in Germany. Trained as a draftsman, engraver, and glass painter, he also became a well-known painter. Goltzius followed his teacher Dirck Volkertsz. Coornhert to Haarlem. There, together with Karel van Mander and Cornelis Cornelisz. van Haarlem, he introduced a style called Mannerism—brought from Bartholomäus Spranger—to the Netherlands. This style is easy to spot: it features muscular bodies, twisted poses, and small heads, all arranged in complex, crowded compositions. During a trip through Italy in 1590-91, Goltzius was inspired by the work of Italian masters. When he returned to the Netherlands, he moved away from Mannerism and adopted a more classicist approach, using balanced proportions inspired by ancient art. His technically demanding engravings, in particular, were admired across Europe. Goltzius's body of work offers a clear reflection of the shifts in Dutch painting around 1600.",129,139,
CT0305,"Rembrandt van Rijn (1606-1669) decided at a young age that he wanted to become a painter. He first apprenticed with Jacob van Swanenburgh in his hometown of Leiden and subsequently continued his training with Pieter Lastman in Amsterdam. Rembrandt allowed himself to be unconstrained by rules and experimented freely with daring compositions, paint handling, and rendering of textures. He enhanced the drama in his depictions with strong light-dark contrasts. His early works are painted quite precisely; later, his brushstrokes became increasingly loose. He regularly received important commissions, including his most famous and largest painting, The Night Watch. Instead of a static portrait, Rembrandt painted a lively moment in which all the figures are depicted in action. In addition to this masterpiece, the Rijksmuseum holds 24 other paintings, 64 drawings, and approximately 1,300 prints by Rembrandt in its collection.","Rembrandt van Rijn (1606-1669) decided at a young age that he wanted to become a painter. He first trained with Jacob van Swanenburgh in his hometown of Leiden and later continued his studies with Pieter Lastman in Amsterdam. Rembrandt refused to be limited by traditional rules and experimented freely with bold arrangements of figures and objects, the way he applied paint, and how he showed different surfaces and textures. He heightened the sense of drama in his scenes by using strong contrasts between light and dark. His early works are painted quite precisely; later, his brushstrokes became increasingly loose and visible. He regularly received important commissions, including his most famous and largest painting, *The Night Watch*. Instead of creating a static, posed portrait, Rembrandt captured a lively moment in which all the figures are shown in action. In addition to this masterpiece, the Rijksmuseum holds 24 other paintings, 64 drawings, and about 1,300 prints by Rembrandt in its collection.",138,159,
CT0306,"Although Johannes Vermeer (1632-1675) is now world-famous, little is known about him. It is clear, however, that the native of Delft spent his days as an art dealer, father of a large family, and, naturally, a painter. His early work includes a Biblical and a mythological scene. Other early works reveal influences from the Utrecht Caravaggists. Vermeer primarily paints interiors and tronies (portrait-like studies of people). His most famous works are the intimate genre pieces, snapshots of everyday life: a lady reading a letter, a woman engaged in a household chore. All the scenes share a serene calm, which sometimes even feels somewhat mysterious. Vermeer is admired for his exceptional use of light, powerful colors, and incredible precision. During his lifetime, he rose to a certain fame and commanded high prices for his paintings. Afterward, Vermeer fell into obscurity and was not rediscovered until the mid-19th century.","Although Johannes Vermeer (1632–1675) is now world-famous, surprisingly little is known about his life. What is clear is that he was born in Delft, worked as an art dealer, raised a large family, and, of course, painted. His early work includes a scene from the Bible and one from classical mythology. Other early pieces show the influence of a group of painters known as the Utrecht Caravaggists—artists who, like the Italian master Caravaggio, used dramatic contrasts of light and shadow. Vermeer mostly painted indoor scenes and what are called *tronies*: studies of people that resemble portraits but are not meant to depict specific individuals. His most famous works are intimate scenes of everyday life—a lady reading a letter, a woman doing a household chore. These are sometimes described as ""genre"" paintings, meaning they show ordinary people in ordinary settings. All of these scenes share a quiet calm, which can even feel a bit mysterious. Vermeer is admired for his remarkable handling of light, his vivid colors, and his extraordinary attention to detail. During his lifetime, he achieved a certain level of fame and could charge high prices for his paintings. After his death, however, his work was largely forgotten, and it was not rediscovered until the mid-19th century.",147,208,
CT0307,"Rachel Ruysch (1664-1750) is one of the most successful artists of her time. Her flower still lifes are very detailed. Roses, poppies, carnations, and irises: all almost indistinguishable from the real thing. Her work bears witness to a vast knowledge of nature. Ruysch acquires this knowledge at the Amsterdam Botanical Garden, where her father, Frederik Ruysch, teaches as a professor. She also studies his collection of prepared flowers and insects. She learns the tricks of the trade from still-life painter Willem van Aelst. In 1701, Ruysch becomes the first woman to join the Hague artists' society Pictura. From 1708 to 1716, she works as court painter for the German Elector John William of the Palatinate, a particularly honorable position. He is by no means the only admirer of her work. Ruysch's flower still lifes are collected by enthusiasts far beyond the national borders.","Rachel Ruysch (1664–1750) stands among the most accomplished artists of her era. Her flower still lifes—paintings of carefully arranged bouquets—are extraordinarily detailed. Roses, poppies, carnations, and irises appear nearly indistinguishable from the real thing. Her work reveals a deep understanding of the natural world. Ruysch developed this knowledge at the Amsterdam Botanical Garden, where her father, Frederik Ruysch, was a professor. She also studied his collection of preserved flowers and insects. She learned the techniques of her craft from Willem van Aelst, a painter who specialized in still lifes. In 1701, Ruysch became the first woman admitted to Pictura, the artists' society in The Hague. From 1708 to 1716, she served as court painter to John William, Elector of the Palatinate—a German ruler—a particularly prestigious role. He was far from her only admirer. Collectors across Europe eagerly acquired her flower still lifes, drawn to their beauty and precision.",143,148,
CT0308,"Thérèse Schwartze (1851-1918) was born into the artistic family of painter Johann Georg Schwartze and grew into a talented portrait painter, draftsman, and printmaker. Trained in her father's studio and after art education in Munich and Paris, she develops into a true talent. When her father dies prematurely, the 23-year-old Schwartze becomes the new breadwinner of the family. Her style is powerful, with rapid brushstrokes and large areas of color, which make her portraits full of character yet flattering. Schwartze's work is well received, and she becomes increasingly famous both at home and abroad. Around the year 1900, Schwartze is the most successful portraitist in the Netherlands, and she portrays members of the Royal Family. She works quickly and creates hundreds of portraits in pastel and oil paint during her career, of which the Rijksmuseum holds a number of artist portraits in its collection.","Thérèse Schwartze (1851-1918) was born into a family of artists—her father, Johann Georg Schwartze, was a painter—and she grew up to become a highly skilled portraitist, as well as a draftsman and printmaker. After training in her father’s studio and studying art in Munich and Paris, she developed into a true talent. When her father died unexpectedly, the 23-year-old Schwartze became the family’s main earner. Her painting style is bold and energetic, marked by quick brushstrokes and broad areas of color. This approach gives her portraits a strong sense of personality while still being flattering to her subjects. Schwartze’s work was well received, and she grew increasingly famous both in the Netherlands and abroad. By around 1900, she was the most successful portrait painter in the country, and she painted members of the Dutch royal family. She worked quickly, producing hundreds of portraits in pastel and oil paint over the course of her career. The Rijksmuseum now holds a number of her portraits of fellow artists in its collection.",144,169,
CT0309,"Anyone walking through Amsterdam towards the end of the 19th century has a good chance of encountering George Hendrik Breitner (1857-1923). For days on end, the painter roams through his beloved Amsterdam with a sketchbook. He calls himself 'the painter of the people' and primarily draws and paints 'ordinary' city dwellers. Breitner also uses his camera to capture life. He subsequently applies his typical photographic style, in which figures partially fall outside the frame, to his paintings as well. This style, combined with thick brushstrokes and smudges, is not understood by everyone. Journalists are critical of his work, but enthusiasts love it. To this day, Breitner remains one of the most famous Impressionists of his time.","If you were walking through Amsterdam in the late 1800s, you would have had a good chance of spotting George Hendrik Breitner (1857–1923). Day after day, the painter wandered through his beloved city with a sketchbook in hand. He called himself ""the painter of the people,"" focusing mainly on drawing and painting everyday city dwellers. Breitner also used a camera to capture scenes from daily life. He then brought a photographic quality to his paintings—one in which figures are sometimes cut off by the edge of the frame, as if caught mid-motion. This style, combined with thick, visible brushstrokes and smudged areas, wasn’t always well received. Journalists often criticized his work, but his fans loved it. Even today, Breitner remains one of the most famous Impressionists—artists who aimed to capture fleeting moments and the effects of light—of his era.",116,139,
CT0310,"He drew extensively and received his first painting lessons from Anton Mauve, a cousin by marriage and a renowned painter. In his early years, Van Gogh primarily drew and painted many peasant scenes in dark colors. After a brief period of study in Antwerp, Van Gogh left for Paris, where he was influenced by Impressionism and Pointillism. He developed a style characterized by short brushstrokes and bright, unmixed colors applied side by side. In 1888, he moved to sunny Southern France. Van Gogh struggled with mental health issues, for which he was hospitalized. However, this did not prevent him from continuing to paint. It was only after his death, in 1890, that his work reached the general public and Van Gogh became world-famous.","He drew extensively and received his first painting lessons from Anton Mauve, a relative by marriage and a well-known artist. In his early years, Van Gogh primarily drew and painted many scenes of peasant life using dark colors. After a brief period of study in Antwerp, he left for Paris, where he was influenced by two art movements: Impressionism, which focused on capturing light and everyday moments, and Pointillism, a technique that uses small dots of pure color placed close together. He developed a style marked by short brushstrokes and bright, unmixed colors applied side by side. In 1888, he moved to sunny Southern France. Van Gogh struggled with mental health issues, for which he was hospitalized. However, this did not stop him from continuing to paint. It was only after his death, in 1890, that his work reached the general public and Van Gogh became world-famous.",123,147,
CT0311,"Born into a Utrecht family of silversmiths, the career path of Adam van Vianen (1568/69-1627) was determined early on. Around 1590, Van Vianen must have completed his master's examination, as he worked independently from that moment on and joined the blacksmiths' guild. His imaginative objects tell a story through lobe-like ornaments and forms. In 1614, Van Vianen received a commission from the Amsterdam guild to create a jug in memory of his own brother Paulus, who was also a silversmith and had passed away shortly before. The jug became a tribute to his brother's work and creativity. In this jug, the ornament plays the leading role for the first time.","Born into a family of silversmiths in Utrecht, Adam van Vianen (1568/69–1627) had his future career largely set from an early age. Around 1590, he likely passed the examination required to become a master craftsman, since from that point on he worked independently and joined the local blacksmiths' guild. The objects he created are highly imaginative, telling a story through their curved, lobe-like shapes and decorative forms. In 1614, the Amsterdam guild commissioned Van Vianen to create a jug in memory of his own brother Paulus, also a silversmith, who had died shortly before. The jug became a tribute to his brother’s work and artistic vision. For the first time in this piece, the ornament itself—rather than the object's function or subject—takes center stage.",110,124,
CT0312,"Hendrick Goltzius (1558-1617) was born in Germany. Trained as a draftsman, engraver, and glass painter, he also developed into a renowned painter. Goltzius followed his teacher Dirck Volkertsz. Coornhert to Haarlem. There, together with Karel van Mander and Cornelis Cornelisz. van Haarlem, he introduced the Mannerism of Bartholomäus Spranger to the Netherlands. The style is recognizable by muscular bodies, twisted poses, and small heads in intricate compositions. During a trip through Italy in 1590-91, Goltzius was inspired by the work of the Italian masters. Back in the Netherlands, he left Mannerism behind and opted for a more classicist style with classical proportions in his work. His technically complex engravings, in particular, were admired throughout Europe. Goltzius's oeuvre provides a fine reflection of the developments in Dutch painting around 1600.","Hendrick Goltzius (1558-1617) was born in Germany. Trained as a draftsman, engraver, and glass painter, he also became a well-known painter. Goltzius followed his teacher Dirck Volkertsz. Coornhert to Haarlem. There, together with Karel van Mander and Cornelis Cornelisz. van Haarlem, he introduced a dramatic, highly stylized artistic approach—called Mannerism—to the Netherlands, inspired by the work of Bartholomäus Spranger. This style is easy to spot: it features muscular bodies, twisted poses, and small heads, all arranged in complex, crowded compositions. During a trip through Italy in 1590-91, Goltzius was inspired by the work of Italian Renaissance masters. When he returned to the Netherlands, he moved away from Mannerism and adopted a more restrained, balanced style, one that emphasized classical proportions—meaning figures were more naturally proportioned and harmonious. His technically demanding engravings, in particular, were admired across Europe. Goltzius’s body of work offers a clear reflection of the shifts taking place in Dutch painting around 1600.",129,155,
CT0313,"Visual artist and photographer Viviane Sassen (1972) visited the village of Pikin Slee, deep in the rainforest of Suriname, in 2012. Here, people live without running water, electricity, roads, or the internet. But however remote the village may be, the influence of the modern world is clearly noticeable. For instance, this community also possesses mobile phones and plastic household items. The photo series that Sassen created in Pikin Slee captures the beauty of everyday life in abstract compositions. Largely in black and white, but with the colorful splashes characteristic of Sassen's earlier work. In 2013, the Pikin Slee series was added to the collection of the Rijksmuseum as a modern addition to the collection of photographs of Suriname, which until then had been primarily historical in character.","Visual artist and photographer Viviane Sassen (born 1972) visited the village of Pikin Slee, deep in the rainforest of Suriname, in 2012. The people there live without running water, electricity, roads, or the internet. Yet despite the village’s remoteness, the influence of the modern world is clearly visible. For example, this community also has mobile phones and plastic household items. The photo series Sassen created in Pikin Slee captures the beauty of everyday life through compositions that are not realistic but instead emphasize shape, pattern, and form—what art experts call ""abstract."" Most of the images are in black and white, but they include the bursts of color that are a hallmark of Sassen’s earlier work. In 2013, the Pikin Slee series was added to the Rijksmuseum’s collection, serving as a modern addition to the museum’s photographs of Suriname, which until then had been mostly historical in nature.",127,147,
CT0314,"William of Orange (1533–1584) was an ambitious nobleman who rose to become the leader of the Revolt and was revered as the 'father of the fatherland'. At the age of 11, William inherited the French principality of Orange and received the title 'Prince of Orange'. He led a turbulent life with an impressive career. Philip II, the son of Charles V, appointed William as Stadtholder of Holland, Zeeland, and Utrecht, the most important Dutch provinces. The two men clashed. Philip strived for an empire with central authority and one religion: Roman Catholicism. William, on the other hand, stood for freedom of religion and conscience for everyone. This struggle cost him his life on July 10, 1584, from a gunshot.","William of Orange (1533–1584) was an ambitious nobleman who rose to become the leader of the Dutch Revolt and was honored as the 'father of the fatherland.' At age 11, he inherited the French territory of Orange and gained the title 'Prince of Orange.' His life was marked by turmoil and an impressive career. Philip II, the son of Emperor Charles V, appointed William as Stadtholder—a kind of governor—of Holland, Zeeland, and Utrecht, the most important provinces in the Dutch region. The two men came into conflict. Philip sought to build an empire with centralized control and a single religion: Roman Catholicism. William, in contrast, championed freedom of religion and personal conscience for everyone. This struggle ultimately cost him his life on July 10, 1584, when he was shot.",119,129,
CT0315,"Who is that girl in the painting by Simon Maris, anyway? Little is known about her. However, it is clear that around the year 1906, she modeled for Simon Maris in his studio at Keizersgracht 498. She was about 12 years old at the time. This is evident from photographs Maris took of the young lady in his studio. Documents have been preserved in Simon Maris's archive in which he refers to her as 'Isabella'. Some other paintings Maris made of the girl were also given this name. Nevertheless, it is not certain that this young lady was really named 'Isabella'. It is possible that Maris invented this name for her. Or perhaps she used a pseudonym herself, as models often did at that time.","Who is that girl in the painting by Simon Maris, anyway? We know very little about her. What we do know is that around 1906, she worked as a model for Maris in his studio at Keizersgracht 498. At the time, she was about 12 years old. This information comes from photographs Maris took of her in that same studio. In Maris’s personal archive, documents refer to her as “Isabella,” and several other paintings he made of her also carry that name. Still, we cannot be sure that this was her real name. It’s possible Maris invented it. Or perhaps she used a false name, as models often did in that period.",125,112,
CT0316,"Amalia of Solms (1602-1675) played a crucial role in increasing the prestige of the House of Orange and the international positioning of the Netherlands. She serves as a sounding board and advisor to her husband, Stadtholder Frederik Hendrik. When he falls ill, she assumes some of his duties and charts a course that heralds the end of the Eighty Years' War. Three years after her husband's death, her son passes away, marking the beginning of the first stadtholderless era. To safeguard the future of the House of Orange, Van Solms exerts national and international influence. She uses art as a political tool. Her collection of paintings, furniture, and Asian objects competes with other European courts. In doing so, she firmly establishes the Netherlands, with the House of Orange at its head, as a European center of art and trade.","Amalia of Solms (1602-1675) was a key figure in raising the status of the House of Orange and strengthening the Netherlands' position on the world stage. She acted as a trusted advisor and sounding board for her husband, Stadtholder Frederik Hendrik—a Stadtholder being a kind of national leader or governor in the Dutch Republic at the time. When he fell ill, she took on some of his responsibilities and helped steer a course that led to the end of the Eighty Years' War. Three years after her husband's death, her son also died, which triggered the start of a period known as the first stadtholderless era—a time when the country had no single Stadtholder in charge. To protect the future of the House of Orange, Amalia worked to build influence both within the Netherlands and abroad. She used art as a political tool, assembling a collection of paintings, furniture, and objects from Asia that could rival those of other European royal courts. In doing so, she helped establish the Netherlands—with the House of Orange at its center—as a major European hub for both art and trade.",139,186,
CT0317,"Between 1650 and 1672, there was no Stadtholder. The most powerful citizens governed the country. As Grand Pensionary of Holland, Johan de Witt rose to become the most influential politician. He cunningly plays England and France, the Republic's enemies, against each other. Nevertheless, these countries, together with the prince-bishoprics of Münster and Cologne, attack the Netherlands in 1672. His brother, Cornelis de Witt, oversees the military activities as a deputy of the States General. As the foreign troops gain ground, the call for the return of the Stadtholder grows ever louder. Cornelis is arrested on suspicion of conspiracy against the Prince of Orange. When Johan visits him in prison, an incited mob drags the brothers out and kills them. Long after their deaths, both are remembered as champions of 'true freedom'.","Between 1650 and 1672, the Netherlands had no Stadtholder—a position similar to a head of state or military leader. Instead, the country was governed by its most powerful citizens. Johan de Witt, serving as Grand Pensionary (the highest political office in the province of Holland), became the most influential politician of the era. He skillfully played England and France, the Republic's enemies, against each other to protect Dutch interests. Despite his efforts, in 1672 these countries, along with the prince-bishoprics of Münster and Cologne, attacked the Netherlands. Johan's brother, Cornelis de Witt, oversaw military operations as a representative of the States General, the national assembly. As foreign troops advanced, public demand for the return of a Stadtholder grew louder. Cornelis was arrested on suspicion of plotting against the Prince of Orange, a rival political figure. When Johan visited him in prison, an angry mob dragged both brothers out and killed them. Long after their deaths, they are remembered as champions of what was called 'true freedom'—a vision of government without a single powerful ruler.",131,174,
CT0318,"At the beginning of the 19th century, Hortense de Beauharnais (1783-1837) and Louis Napoleon became the first Queen and King of Holland, appointed by Emperor Napoleon Bonaparte. The royal couple had three sons together, including the future Emperor Napoleon III, but it was an unhappy marriage. Queen Hortense was often present at festivities and official occasions and, partly due to her visits to local businesses, became increasingly popular with the people. That was until her husband, displeased with her popularity, forced her into the background. After Napoleon's defeat, she settled in Switzerland without her husband. At her impressive Arenenberg estate, De Beauharnais, herself a talented musician and composer, organized cultural gatherings that were talked about for a long time afterwards.","At the start of the 19th century, Hortense de Beauharnais (1783-1837) and Louis Napoleon became the first Queen and King of Holland, a position granted to them by Emperor Napoleon Bonaparte. The royal couple had three sons together—one of whom would later become Emperor Napoleon III—but their marriage was an unhappy one. Queen Hortense frequently appeared at celebrations and official events, and in part because she visited local businesses, she grew increasingly popular with the Dutch people. That changed when her husband, displeased by her popularity, pushed her out of the public eye. After Napoleon’s defeat, she settled in Switzerland without her husband. At her impressive estate in Arenenberg, Hortense—herself a talented musician and composer—hosted cultural gatherings that people talked about for a long time afterward.",120,126,
CT0319,"On July 13, 1885, the new Rijksmuseum officially opened its doors after a construction period of nearly ten years. The building was designed by the architect Pierre Cuypers (1827–1921), a prominent member of the Catholic Church. On the exterior of the Rijksmuseum, Cuypers depicted himself, just as the master builders did in the decoration of cathedrals during the Middle Ages. Over the years, many original decorations in the museum have disappeared. During the last renovation, however, Cuypers' work was restored to its former glory. The Rijksmuseum was not Cuypers' only showpiece. In 1889, 'his' Central Station in Amsterdam was unveiled. In addition to these famous projects, Cuypers focused primarily on churches and monuments.","On July 13, 1885, the new Rijksmuseum officially opened its doors after nearly ten years of construction. The building was designed by the architect Pierre Cuypers (1827–1921), a prominent member of the Catholic Church. On the exterior of the museum, Cuypers included a depiction of himself, following a tradition from the Middle Ages when master builders would place their own images in the decorations of cathedrals. Over time, many of the museum’s original decorative elements were lost. However, during the most recent renovation, Cuypers' work was restored to its former splendor. The Rijksmuseum was not Cuypers' only major achievement. In 1889, his design for Amsterdam's Central Station was unveiled. Beyond these well-known projects, Cuypers focused mainly on churches and other monuments.",113,121,
CT0320,"Willem Drees (1886-1988) made a career in The Hague as a member of the Social Democratic Workers' Party, which would later become the PvdA. The politician climbed a long ladder of various positions: municipal councilor, alderman, Member of Parliament. In the first cabinet elected after the war, Drees was appointed Minister of Social Affairs. With his Drees Emergency Act, a provision for fixed benefits, he helped the elderly out of financial distress. Drees was popular and became Prime Minister in 1948. It was his task to effectively handle the reconstruction of the Netherlands. Drees proved to be the right man in the right place. With a sense of solidarity, the Netherlands was rebuilt. Under Drees's leadership, until 1958, the foundation of the modern Dutch welfare state was laid. To this day, the statesman is appreciated for his efforts for the Netherlands.","Willem Drees (1886-1988) built his political career in The Hague as a member of the Social Democratic Workers' Party, which later became the PvdA (Labour Party). He rose through a series of elected and appointed roles: first as a municipal councilor, then as an alderman, and later as a member of Parliament. In the first government elected after World War II, Drees was appointed Minister of Social Affairs. There, he introduced the Drees Emergency Act, a law that provided fixed financial benefits to help elderly citizens escape poverty. Drees was widely popular and became Prime Minister in 1948. His main task was to manage the country's reconstruction after the war. He proved to be exactly the right person for the job. With a strong sense of shared responsibility, the Netherlands was rebuilt under his leadership. During his time in office, which lasted until 1958, Drees helped create the foundations of the modern Dutch welfare state. To this day, he is remembered and respected for his contributions to the nation.",141,169,
CT0321,"At the end of the 16th century, there was a preference in Italy for Mannerism, a style full of complex compositions and figures in intricate, twisted poses. Around 1600, the Italian Baroque artist Michelangelo Merisi da Caravaggio broke radically with this art form. His figures are actually very realistic. Wrinkled faces, unkempt hair, dirty feet: gods and saints are depicted as very ordinary people. Caravaggio has a preference for strong light-dark contrasts, dramatic effects, and compositions with a clear structure. His method spreads rapidly throughout Europe. Especially in Utrecht, around 1620, many followers, known as Caravaggists, can be found. Artists such as Gerard van Honthorst, Hendrick ter Brugghen, and Dirck van Baburen travel to Rome to study Caravaggio's style. And although he never visited Italy, Rembrandt was also inspired by Caravaggio's lighting effects.","In the late 1500s, Italian artists favored a style called Mannerism, which featured highly elaborate compositions and figures in complex, contorted poses. Around 1600, the Italian painter Michelangelo Merisi da Caravaggio broke sharply with this tradition. His figures are strikingly realistic: gods and saints appear with wrinkled faces, messy hair, and dirty feet—just like ordinary people. Caravaggio was drawn to strong contrasts between light and shadow, dramatic effects, and clearly organized compositions. His approach quickly spread across Europe. In particular, around 1620, many artists in Utrecht—known as the Caravaggists—adopted his style. Painters like Gerard van Honthorst, Hendrick ter Brugghen, and Dirck van Baburen traveled to Rome to study Caravaggio’s methods. And although Rembrandt never visited Italy, he too was influenced by Caravaggio’s dramatic use of light.",133,126,
