ID,CuratorialText,persona2_adapted,word_count_original,word_count_adapted,error
CT0326,"At the end of the 19th century, a new art style emerges. It is a reaction by artists who rebelled against the historicism prevailing at the time, which harked back to the styles of previous centuries. The new art, aptly named Art Nouveau, is characterized by natural forms, such as flowers, leaves, animals, and insects. The emphasis lies on flowing lines, geometric shapes, and asymmetrical compositions. With Paris, Brussels, and Munich as centers, Art Nouveau spread as an international movement in Western Europe and the United States. During this period, which lasted from approximately 1890 until the beginning of the First World War in 1914, Art Nouveau became visible in all fields of the arts.","At the end of the 19th century, a new artistic style emerged. It was a reaction by artists who rejected the dominant historicism of the time—a tendency to look back to the styles of earlier centuries. This new style, appropriately called Art Nouveau, is defined by natural forms such as flowers, leaves, animals, and insects. Its key features include flowing lines, geometric shapes, and asymmetrical compositions. With major centers in Paris, Brussels, and Munich, Art Nouveau developed into an international movement across Western Europe and the United States. During this period, which lasted from around 1890 until the outbreak of the First World War in 1914, Art Nouveau appeared in all areas of the arts.",115,115,
CT0327,"Rembrandt is not only a successful painter, but also exceptionally talented as a draftsman and etcher. The Rijksmuseum collection contains approximately 1,300 prints by his hand, including sometimes multiple copies and different states of a single print. The subjects of his etchings range from biblical and mythological scenes to everyday scenes, landscapes, and (self-)portraits. Rembrandt's development in technique, style, and artistic approach can be clearly seen in these works. His loose drawing style and the high-contrast rendering of light and shadow are unique. The choice to depict the most emotional moments is also remarkable for his time. It makes his work human and relatable. Rembrandt has thus had a major influence on artists of his own time and for a long time thereafter.","Rembrandt was not only a highly successful painter but also an exceptionally skilled draftsman and etcher. The Rijksmuseum holds around 1,300 prints made by his hand, including multiple copies and different states of the same print. His etchings cover a wide range of subjects, from biblical and mythological scenes to everyday life, landscapes, and (self-)portraits. These works clearly show Rembrandt’s evolution in technique, style, and artistic approach. His loose drawing style and the strong contrast between light and shadow are distinctive. For his time, it was also remarkable that he chose to depict the most emotionally charged moments. This makes his work feel human and relatable. As a result, Rembrandt had a major influence on artists of his own era and for a long time afterward.",123,126,
CT0328,"Under the patronage of Augustus the Strong, Elector of Saxony, alchemist Johann Friedrich Böttger succeeded in becoming the first in Europe to produce porcelain in 1708. Not long afterwards, the first European porcelain factory was established in Meissen. The factory played an important role in the dream of August the Strong: a Japanese Palace, in which he wanted to exhibit his collection of Asian and Meissen porcelain. Since the end of the 16th century, porcelain, also known as 'white gold', had been imported from Asia and collected by the wealthy members of European courts and the elite. The fact that porcelain was now also being produced in Europe is one of the most important moments in the history of the European applied arts. The Rijksmuseum holds one of the most important collections of Meissen porcelain, including pieces from the factory's early production from the collection of Margarethe and Franz Oppenheimer.","Under the patronage of Augustus the Strong, Elector of Saxony, the alchemist Johann Friedrich Böttger became the first person in Europe to successfully produce porcelain in 1708. Shortly after, the first European porcelain factory was established in Meissen. This factory was central to Augustus the Strong’s vision for a Japanese Palace, where he intended to display his collection of both Asian and Meissen porcelain.

Since the late 16th century, porcelain—often referred to as ""white gold""—had been imported from Asia and collected by wealthy members of European courts and the elite. The fact that Europe could now produce its own porcelain marks one of the most significant moments in the history of European applied arts. The Rijksmuseum holds one of the most important collections of Meissen porcelain, including early pieces from the factory, originally part of the collection of Margarethe and Franz Oppenheimer.",150,142,
CT0329,"The Rijksmuseum has been collecting Asian ceramics since its founding in 1885. The largest part of this is Chinese (approx. 2,300 pieces) and Japanese (approx. 600), plus another 50 pieces from other Asian countries. After all, the Dutch have been importing porcelain from Asia since the founding of the Dutch East India Company (VOC, 1602). From the 17th century onwards, thin-fired porcelain with Chinese blue decorations became immensely popular. Consequently, Chinese and Japanese porcelain play an important role in Dutch interiors. Since 1952, the collection of the Royal Society of Friends of Asian Art (KVVAK) has also been housed in the Rijksmuseum, comprising pieces that are part of art production in Asia: tea ceramics from Japan, Song bowls and Tang funerary sculptures from China, and ceramics from Southeast Asia and Korea.","The Rijksmuseum has collected Asian ceramics since its founding in 1885. The collection consists mainly of Chinese pieces (around 2,300) and Japanese pieces (around 600), with an additional 50 works from other Asian countries. This focus is historically logical: the Dutch have been importing porcelain from Asia since the establishment of the Dutch East India Company (VOC) in 1602. From the 17th century onward, thin, high-fired porcelain decorated with blue Chinese motifs became extremely popular. As a result, Chinese and Japanese porcelain became important elements in Dutch interiors.

Since 1952, the Rijksmuseum has also housed the collection of the Royal Society of Friends of Asian Art (KVVAK). This collection includes objects that represent different aspects of Asian artistic production: Japanese tea ceramics, Chinese Song dynasty bowls and Tang dynasty funerary sculptures, as well as ceramics from Southeast Asia and Korea.",131,140,
CT0330,"From 1610 onwards, around one hundred thousand pieces of Chinese porcelain were imported into the Netherlands annually. To withstand the Chinese competition, Dutch potters began to refine their products. The earthenware becomes thinner, whiter, and shinier. Blue paintings are applied to a base of white tin glaze, a color scheme strongly associated with Asian porcelain. This earthenware is called 'plateel' or 'faience', but in the 17th and 18th centuries it acquires the name 'Hollants porceleyn'. From 1650 onwards, Delft becomes the center of earthenware production, hence the eventual name 'Delft earthenware'. During the same period, trade in Chinese porcelain comes to a virtual standstill due to the civil war in China (1644-1684). This gives Delft earthenware the opportunity to flourish and gain popularity among the European elite.","From 1610 onward, the Netherlands imported approximately 100,000 pieces of Chinese porcelain each year. In response to this competition, Dutch potters began to improve the quality of their own ceramics. The earthenware became thinner, whiter, and more lustrous. Blue decoration was applied over a white tin glaze—a color combination strongly linked to Asian porcelain. This type of earthenware was known as *plateel* or *faience*, but during the 17th and 18th centuries, it came to be called *Hollants porceleyn* (""Dutch porcelain""). After 1650, Delft emerged as the main center of production, which eventually led to the name ""Delft earthenware."" During the same period, trade in Chinese porcelain nearly stopped due to the civil war in China (1644–1684). This interruption allowed Delft earthenware to thrive and gain popularity among Europe’s elite.",127,129,
CT0331,"The bronze collection of the Rijksmuseum contains a collection of small sculptures from the Renaissance, primarily from Italy. A number of these originated in the late 15th century in the university city of Padua. These are small bronze utilitarian objects inspired by classical antiquity: candlesticks, perfume burners, oil lamps, and inkwells, all decorated with mythological figures. Many small workshops cast such luxury utensils in series, but unique sculptures and objects were also made in bronze. A good example is the large candlestick that Verrocchio designed in 1469 for Palazzo Vecchio, the city hall of Florence. Bronze casting in the style of classical antiquity also flourished in other Italian cities, such as Rome and Venice. In the 16th and 17th centuries, these figurines found their way into the studies of humanist scholars, art cabinets of wealthy citizens, and Kunstkammern of princes and nobility.","Here is the adapted version of the text, tailored for a non-native English speaker with deep art knowledge.

---

The Rijksmuseum’s bronze collection includes a group of small sculptures from the Renaissance, mainly from Italy. Several of these pieces date from the late 15th century and come from the university city of Padua. They are small, practical bronze objects inspired by classical antiquity: candlesticks, perfume burners, oil lamps, and inkwells, all decorated with mythological figures. Many small workshops produced such luxury items in series, but unique sculptures and objects were also made in bronze. A notable example is the large candlestick designed by Verrocchio in 1469 for the Palazzo Vecchio, the city hall of Florence. Bronze casting in the style of classical antiquity also flourished in other Italian cities, such as Rome and Venice. During the 16th and 17th centuries, these figurines found their way into the studies of humanist scholars, the art cabinets of wealthy citizens, and the *Kunstkammern* (cabinets of curiosities) of princes and nobility.",142,167,
CT0332,"Originally, artists in seascapes primarily captured historical events at sea, so that posterity could relive the heroic deeds. 'War correspondent' and artist Willem van de Velde I created eyewitness paintings of famous Dutch naval battles. His son Willem was a master at capturing calm or, conversely, stormy seas. In the 18th and 19th centuries, Ludolf Bakhuyzen and Wijnand Nuijen opted for a dramatized depiction of ships in distress. Bakhuyzen even went out to sea to study weather effects up close. Thanks to painters such as Andreas Schelfhout, Louis Meijer, and father and son Schotel, Dutch art abroad became almost synonymous with the seascape. For the artists of the Hague School, the effect of light and cloudy skies played a major role, and they paid more attention to the harsh life of fishermen.","Originally, seascape painters focused mainly on recording historical events at sea, so that future generations could experience heroic moments again. The artist and 'war correspondent' Willem van de Velde the Elder created eyewitness paintings of famous Dutch naval battles. His son, Willem van de Velde the Younger, was a master of depicting both calm and stormy seas. In the 18th and 19th centuries, Ludolf Bakhuyzen and Wijnand Nuijen chose to dramatize ships in distress. Bakhuyzen even went out to sea to study weather effects up close. Thanks to painters such as Andreas Schelfhout, Louis Meijer, and the father-and-son duo Schotel, Dutch art abroad became almost synonymous with the seascape. For the artists of the Hague School, the effect of light and cloudy skies played a major role, and they paid more attention to the difficult life of fishermen.",132,138,
CT0333,"In the 17th century, the marksmen of the civic guard were regularly immortalized in group portraits. At that time, the powerful cities themselves were responsible for security. The militia ensured the maintenance of order and security. Every adult man up to the age of 60 is expected to join, although he must be able to purchase his own weaponry. The group portraits are a costly undertaking, as each marksman pays for his own portrait. The earliest marksman portraits date from the 16th century and are rather static. In the course of the 17th century, painters opted for a somewhat looser composition, with Rembrandt's Night Watch and the lively Banquet of the Marksmen by Bartholomeus van der Helst as highlights. Not only marksmen's guilds commission group portraits; other urban, provincial, and national organizations and individuals also commission them.","In the 17th century, civic guard marksmen were frequently depicted in group portraits. At that time, powerful cities were responsible for their own security, and the militia maintained order. Every adult man up to age 60 was expected to serve, though he had to buy his own weapons. These group portraits were expensive projects, as each marksman paid for his own likeness. The earliest examples date from the 16th century and are quite static. Over the 17th century, artists adopted looser compositions, with Rembrandt’s *Night Watch* and Bartholomeus van der Helst’s lively *Banquet of the Marksmen* as key highlights. Group portraits were not limited to marksmen’s guilds; other urban, provincial, and national organizations—as well as individuals—also commissioned them.",137,118,
CT0334,"Approximately 230 paintings in the collection of the Rijksmuseum are still lifes. As early as the 16th century, Flemish painters specialized in this genre. These are arranged displays featuring, for example, shells, books, food and drink, tableware, skulls, or dead animals, but also flowers, insects, and sometimes a person in the background. Life literally stands still for a moment. Separate specializations soon emerged within the genre. For instance, Rachel Ruysch primarily painted flowers, while Pieter Claesz and Willem Heda enjoyed creating arrangements with food and eating and drinking utensils. Another variant, the vanitas still life, which often depicts a skull, refers to the transience of life and the material world.","The Rijksmuseum holds around 230 still-life paintings. This genre was already being developed by Flemish painters in the 16th century. Still lifes are carefully composed arrangements. They may include objects such as shells, books, food and drink, tableware, skulls, or dead animals. Flowers, insects, and occasionally a human figure in the background also appear. In these works, life is literally frozen for a moment.

Soon, distinct specializations emerged within the genre. For example, Rachel Ruysch focused on floral still lifes. Pieter Claesz and Willem Heda specialized in compositions with food and drinking vessels. Another important type is the vanitas still life, which often includes a skull. This variant reflects on the transience of life and the impermanence of material possessions.",110,120,
CT0335,"The Rijksmuseum has an enormous collection of portraits from the late Middle Ages to the present day. In addition to their artistic value, these more than 1,700 portraits give the past a face. They describe what people looked like: what clothing and jewelry they wore, what their hairstyles were like, and sometimes what the interiors looked like at the time. There are also significant differences, as each century emphasizes different aspects. In the Renaissance, portraits seem to become increasingly realistic, whereas artists from the 20th and 21st centuries move away from that realism. Throughout the centuries, governments, organizations, and individuals have commissioned portraits for all kinds of occasions: to confirm profession or status, for a wedding, or as a memorial after someone's death. The Rijksmuseum collection also contains many self-portraits by famous painters such as Jan Steen, Rembrandt, and Van Gogh.","Here is the adapted text, revised for clarity and accessibility while preserving the depth of art-historical knowledge.

---

The Rijksmuseum holds an extensive collection of portraits, spanning from the late Middle Ages to the present day. Beyond their artistic merit, these more than 1,700 works give a face to the past. They show us what people looked like: the clothing and jewelry they wore, their hairstyles, and sometimes the interiors of their time.

There are also significant differences between periods, as each century emphasizes different aspects. During the Renaissance, portraits appear to become increasingly realistic, whereas artists from the 20th and 21st centuries move away from that realism.

Throughout history, governments, organizations, and individuals have commissioned portraits for various occasions: to confirm a person’s profession or social status, to celebrate a wedding, or as a memorial after death. The Rijksmuseum collection also includes many self-portraits by famous painters such as Jan Steen, Rembrandt, and Van Gogh.",141,156,
CT0336,"Genre paintings are paintings depicting scenes from everyday life. They are lively scenes that often take place in kitchens, living rooms, inns, and markets. They capture people in their natural environment: children romping, a family huddled together in the kitchen, or a merchant hawking his wares. The first genre paintings emerged in 16th-century Flemish painting, but in the Netherlands, genre art did not flourish until a century later. The works of Johannes Vermeer, Jan Steen, and Judith Leyster became famous. They often concealed a mischievous content or, conversely, a moral message in their work. The term 'genre paintings' did not emerge until the 19th century, when the popularity of genre art reached a peak. The Rijksmuseum collection also includes works by 19th-century painters such as Jozef Israëls, known for his lively scenes of farmers and fishermen.","**Adapted Text:**

Genre paintings depict scenes from everyday life. These are lively images that often take place in kitchens, living rooms, inns, or markets. They show people in their natural surroundings: children playing, a family gathered in the kitchen, or a merchant selling goods.

The first genre paintings appeared in 16th-century Flemish art, but in the Netherlands, this type of painting only became popular a century later. Works by Johannes Vermeer, Jan Steen, and Judith Leyster became well known. These artists often included a hidden playful element or, on the contrary, a moral message in their work.

The term ""genre painting"" was not used until the 19th century, when this style reached its highest popularity. The Rijksmuseum collection also includes works by 19th-century painters such as Jozef Israëls, who is known for his lively scenes of farmers and fishermen.",136,139,
CT0337,"A history piece depicts a memorable historical story, which often originates from a written source. This can be a story from the Bible or mythology, but also events from history. Multiple figures are often visible in these narrative pieces. For instance, around 1530, Jan Jansz. Mostaert depicted a scene from the conquest of America, while in 1824, Jan Willem Pieneman captured The Battle of Waterloo , the largest painting in the Rijksmuseum. In the 17th century, painters also chose Roman scenes as a metaphor for the political situation in the Netherlands. For instance, the Batavian revolt against the Romans, depicted by Ferdinand Bol in the painting Claudius Civilis, refers to the struggle against the Spaniards.","A history painting tells a well-known story from the past, usually based on a written source. This could be a story from the Bible, mythology, or a real historical event. These narrative works often include multiple figures.

For example, around 1530, Jan Jansz. Mostaert painted a scene from the conquest of America. In 1824, Jan Willem Pieneman created *The Battle of Waterloo*, the largest painting in the Rijksmuseum. During the 17th century, Dutch painters also used Roman scenes as a metaphor for their own political situation. A clear example is Ferdinand Bol’s painting *Claudius Civilis*, which depicts the Batavian revolt against the Romans. This story was used to refer to the Dutch struggle against Spanish rule.",115,116,
CT0338,"“We, the people of Indonesia, hereby declare the independence of Indonesia.” By uttering these words, the nationalist leader Sukarno declared his country, Indonesia, independent on August 17, 1945. Former colonizer the Netherlands refuses to recognize that independence and attempts to reoccupy Indonesia. In defense of its independence, Indonesia wages war against the Netherlands on its own soil. From the beginning, Indonesia seeks and receives support from the international community. Under international pressure, the Netherlands is forced to recognize Indonesia's independence in 1949. In 1950, Indonesia becomes a member state of the United Nations, and the international confirmation of independence becomes a reality.","Here is the adapted text, tailored for a non-native English speaker with deep art knowledge.

---

**Adapted Text:**

“We, the people of Indonesia, hereby declare the independence of Indonesia.” With these words, on August 17, 1945, the nationalist leader Sukarno proclaimed his country’s independence from colonial rule. The former colonizer, the Netherlands, refused to recognize this declaration and attempted to reoccupy the archipelago. In response, Indonesia fought a war of defense on its own territory. From the very beginning, Indonesia sought—and received—support from the international community. Under sustained diplomatic pressure, the Netherlands was finally compelled to recognize Indonesia’s independence in 1949. The following year, in 1950, Indonesia became a member state of the United Nations, marking the formal international confirmation of its sovereignty.

---

**Notes for the reader:**

- **""Archipelago""** refers to a large group of islands, which is the geographic reality of Indonesia.
- **""Sustained diplomatic pressure""** means continuous, long-term political and diplomatic efforts by other nations to force the Netherlands to change its position.
- The phrase **""formal international confirmation of its sovereignty""** means that Indonesia’s status as an independent nation was officially recognized by the global community, especially through UN membership.",102,194,
CT0339,"Water is crucial for the development of the Netherlands as a trading nation. The economy grows thanks to the raw materials that enter via rivers and the world's oceans. Consider bulk goods such as grain and timber from the Baltic region, wool from England, wine from France, and raw salt from the Iberian Peninsula. Using these raw materials, the Dutch produce items such as beer, cloth (woolen fabric), fine salt (for the herring trade), weapons, and ships. Many of these products are subsequently exported, often again by water. Cities are important links in this international trade. In the 15th and 16th centuries, Antwerp is the largest port city of the Netherlands. After the (re)conquest by the Spaniards during the Dutch Revolt, Holland, and especially Amsterdam, takes over the role as a staple market. International trade leads to the emergence of a financial market, significant employment, and strong urban growth.","Here is the adapted version of the text, tailored for a non-native English speaker with deep art knowledge.

---

**Adapted Text:**

Water played a central role in the development of the Netherlands as a trading nation. The economy grew thanks to raw materials that arrived via rivers and oceans. These included bulk goods such as grain and timber from the Baltic region, wool from England, wine from France, and raw salt from the Iberian Peninsula. Using these materials, the Dutch produced items like beer, cloth (woolen fabric), fine salt (for the herring trade), weapons, and ships. Many of these finished products were then exported, often again by water.

Cities were important links in this international trade network. In the 15th and 16th centuries, Antwerp was the largest port city in the region. However, after the Spanish (re)conquest during the Dutch Revolt, the role of the staple market shifted to Holland, and especially to Amsterdam. International trade led to the rise of a financial market, created significant employment, and drove strong urban growth.

---

**Notes on adaptation (for your reference):**

- **Vocabulary:** Replaced ""crucial"" with ""central,"" ""subsequently"" with ""then,"" and ""emergence"" with ""rise"" to reduce academic density.
- **Sentence structure:** Shortened long sentences and broke them into clearer units.
- **Cultural context:** Clarified ""staple market"" as a concept (a central trading hub) without assuming prior knowledge.
- **Idioms:** Removed ""consider"" (used as an introductory verb) and ""again by water"" (idiomatic) for clarity.
- **Art-historical relevance:** The text now flows more naturally for someone who understands trade networks but may struggle with English academic phrasing.",149,263,
CT0340,"What is money actually worth? Why does a small piece of metal worth a few euro cents suddenly have a much higher value due to the '2 euro' imprint? Whoever holds the right to mint coins chooses the appearance, the amount of precious metal, and the value. Through trade contacts, gold and silver coins spread across the world for centuries. Coins with little gold or silver circulated primarily locally, because once abroad, the metal value was of paramount importance. The Amsterdam Exchange Bank was for a long time a key hub for the trade in precious metals. As early as the Eighty Years' War, a large portion of the silver that Spain obtained from Spanish America ended up in Amsterdam. Until well into the 18th century, veritable silver fleets sailed from Spain to the Republic. From Amsterdam, money traveled the world, such as to Asia via the VOC.","Here is the adapted version of the text, tailored for a non-native English speaker with deep art knowledge. The vocabulary has been simplified where necessary, idioms and cultural references have been clarified, and the sentence structure has been made more direct, while preserving the original intellectual content.

---

**Adapted Text:**

What is money actually worth? Why does a small metal coin, worth only a few euro cents as a material, suddenly have a much higher value simply because it is stamped with the number '2 euro'? The person or institution that has the right to mint coins decides three things: the design, the amount of precious metal used, and the official value.

For centuries, gold and silver coins traveled across the world through trade. Coins that contained very little gold or silver were mostly used in local areas. This is because, when a coin was taken to a foreign country, the value of the metal itself became the most important factor.

The Amsterdam Exchange Bank was, for a long time, a central place for trading precious metals. As early as the Eighty Years' War (a Dutch war of independence from Spain, 1568–1648), a large part of the silver that Spain took from its colonies in the Americas ended up in Amsterdam. Until well into the 18th century, large groups of ships, called ""silver fleets,"" sailed from Spain to the Dutch Republic. From Amsterdam, money then traveled to other parts of the world, for example to Asia, through the Dutch East India Company (VOC).",148,253,
CT0341,"William of Orange is regarded as the 'Father of the Fatherland' because of his leading role in the struggle for independence. The House of Orange owes its princely title to the insignificant French city-state of Orange on the Rhône, yet manages to carve out a place for itself among the great European royal houses through its wealth and prestige. The wives of the stadtholders play an important role in these networks. Nevertheless, it seems to be the end for the House of Orange at the end of the 18th century: Stadtholder William V flees to England, and the Batavian Republic is proclaimed. But in 1813, his eldest son returns and becomes King William I. From that moment on, the Netherlands is a 'constitutional monarchy,' and a member of the House of Orange-Nassau has always sat on the throne.","William of Orange is known as the 'Father of the Fatherland' for his central role in the Dutch struggle for independence. The House of Orange derives its princely title from the small French city-state of Orange, located on the Rhône River. Despite its modest origins, the dynasty managed to secure a prominent position among Europe's great royal houses through its wealth and prestige. The wives of the stadtholders played a key role in maintaining these political and social networks. However, by the end of the 18th century, the House of Orange appeared to be in decline: Stadtholder William V fled to England, and the Batavian Republic was proclaimed. Yet in 1813, his eldest son returned and became King William I. From that point onward, the Netherlands became a constitutional monarchy, and a member of the House of Orange-Nassau has continuously occupied the throne.",138,143,
CT0342,"Whose object was it before it came to the museum? The lives, relationships, and circumstances of the owners tell something about the significance of the object. Provenance research reveals stories of pre-war owners and reminds us of the people who were persecuted during the Holocaust. Even if objects were not looted, their provenance provides insight into their history. The Rijksmuseum collection primarily tells the stories of collectors from the period between 1933 and 1945. Research into the collection can therefore not possibly provide a complete picture of all persecuted owners. After all, many everyday objects did not end up in museums or are more difficult to identify. Nevertheless, the objects in the Rijksmuseum remind us of the diversity of pre-war Europe. Provenance research shows that the people persecuted by the Nazis actively contributed to Dutch culture and history. Objects in museums are still the silent witnesses of this today.
","Before an object entered the museum, it belonged to someone. The lives, relationships, and circumstances of its owners reveal something about the object’s meaning. Provenance research uncovers the stories of pre-war owners and reminds us of those who were persecuted during the Holocaust. Even when objects were not looted, their provenance offers insight into their history.

The Rijksmuseum collection mainly tells the stories of collectors from the period between 1933 and 1945. Therefore, research into the collection cannot provide a complete picture of all persecuted owners. Many everyday objects never entered museums, or are more difficult to identify. Nevertheless, the objects in the Rijksmuseum remind us of the diversity of pre-war Europe. Provenance research shows that the people persecuted by the Nazis actively contributed to Dutch culture and history. Objects in museums remain silent witnesses to this today.",149,138,
CT0343,"Before the Europeans arrive, centuries-old trade routes already exist around the Indian Ocean. The Dutch East India Company (VOC) forcibly expands these networks and exploits areas such as the Moluccas and Sri Lanka for spices. Batavia (Jakarta) and the Cape of Good Hope become important centers for sugar, coffee, and rice. In the Atlantic region, Dutch merchants trade in products such as sugar and coffee, which leads to the establishment of the Dutch West India Company (WIC). Over time, slave labor and the slave trade take place at all trading posts. Even for a craftsman in the Netherlands, there is money to be made from colonial trade, for example as a supplier of products for the slave trade or for daily life in the colonies. The transport of the products to Europe and their further processing also generates revenue. In this way, colonial trade stimulates the national economy.","Before the arrival of Europeans, trade routes around the Indian Ocean had already existed for centuries. The Dutch East India Company (VOC) forcefully expanded these networks and exploited regions such as the Moluccas and Sri Lanka for spices. Cities like Batavia (now Jakarta) and the Cape of Good Hope became important centers for the production of sugar, coffee, and rice. In the Atlantic region, Dutch merchants traded goods such as sugar and coffee, which led to the founding of the Dutch West India Company (WIC). Over time, slave labor and the slave trade became common at all trading posts. Even craftsmen in the Netherlands could profit from colonial trade—for example, by supplying products for the slave trade or for daily life in the colonies. The transport of goods to Europe and their further processing also generated income. In this way, colonial trade stimulated the national economy.",148,146,
CT0344,"The Netherlands was a colonial power for more than 350 years and established trading posts and colonies worldwide in the 17th century, including in Indonesia, South Africa, Sri Lanka, South America, and the Caribbean. Dutch colonial settlement often took place through the conclusion of trade contracts, but also through military force. The Rijksmuseum possesses many (art) objects that were brought to the Netherlands during and after this period, ranging from war booty to items acquired through trade. It is important to be open about the history of this collection and to reflect on the role of the Netherlands in the colonial past. Through research and collaboration with countries of origin, the Rijksmuseum aims to provide a nuanced and diverse picture of this shared past.","The Netherlands was a colonial power for over 350 years. In the 17th century, it established trading posts and colonies around the world, including in Indonesia, South Africa, Sri Lanka, South America, and the Caribbean. Dutch colonial expansion often occurred through trade agreements, but also through military force.

The Rijksmuseum holds many (art) objects that were brought to the Netherlands during and after this period. These range from war booty to items acquired through trade. It is important to be transparent about the history of this collection and to reflect on the Netherlands’ role in its colonial past. Through research and collaboration with countries of origin, the Rijksmuseum aims to present a nuanced and diverse perspective on this shared history.",124,120,
CT0345,"For 750 years, Amsterdam has been a city that grows, flourishes, and buzzes. Residents from all corners of the world have made the city what it is today. The first inhabitants of Amsterdam were farmers and fishermen, living along the River Amstel. In the late Middle Ages, Amsterdam grew into a small port city amidst the peatlands. Partly due to the establishment of the trading companies VOC and WIC, the city transformed rapidly into a global metropolis with more than 200,000 inhabitants during the 17th century, where almost every Amsterdammer was directly or indirectly involved in colonial trade. From rope makers to cartographers, from notaries to confectioners. To manage the population growth, a plan was drawn up to expand the city. It was the beginning of the famous canal belt.","For 750 years, Amsterdam has been a city that grows, thrives, and is full of activity. People from all over the world have shaped the city into what it is today. The first inhabitants were farmers and fishermen, living along the River Amstel. In the late Middle Ages, Amsterdam developed into a small port city in the middle of peatlands. 

Partly due to the establishment of the trading companies VOC and WIC, the city rapidly transformed into a global metropolis during the 17th century, with more than 200,000 inhabitants. During this period, almost every Amsterdammer was directly or indirectly involved in colonial trade—from rope makers to cartographers, from notaries to confectioners. To manage the population growth, a plan was created to expand the city. This marked the beginning of the famous canal belt.",130,133,
CT0346,"The tulip originates from Turkey and was introduced to Europe in the late 16th century. The flower proved to thrive particularly well in the sandy soil of the Dutch coastal region. In the 17th century, traders of tulips and other exotic flowers began publishing 'Florilegia', books with detailed illustrations serving as catalogues of their wares. Enthusiasts of unusual flowers and plants could also turn to painters and draftsmen. Flower still lifes became a popular genre in art. Real flowers wilt, but paintings could serve as durable substitutes. Moreover, these flower still lifes sometimes cost even less than the flowers depicted on the canvas.","The tulip is originally from Turkey and was brought to Europe in the late 1500s. It grew especially well in the sandy soil of the Dutch coastal region. During the 1600s, traders of tulips and other rare flowers began publishing 'Florilegia'—books with detailed illustrations that served as catalogues of their products. People who were passionate about unusual flowers and plants could also turn to painters and draftsmen. Flower still lifes became a popular genre in art. Real flowers eventually wither, but paintings could serve as lasting substitutes. Interestingly, these flower still lifes sometimes cost less than the actual flowers shown in the painting.",103,103,
CT0347,"Throughout history, the role of pets changes significantly, from useful working animals to beloved companions. It was not until between 500 and 1500 that noblemen began keeping dogs for their company. In paintings from the 17th century, these four-legged creatures often appear in that role. For a long time, cats were primarily used as mouse exterminators and had a bad reputation due to their medieval association with witchcraft. It was not until the Victorian era that people accepted cats as pets. A beautiful pedigree cat, such as a British Shorthair or the Persian Longhair, became a status symbol for wealthy citizens. From the 19th century onwards, dogs and cats, and later birds and fish, became everyday pets for all social classes. Artist Henriëtte Ronner-Knip (1821–1909) specialized in painting cats, which brought her fame. She was regularly commissioned to immortalize the beloved pets of aristocratic and bourgeois families.","Throughout history, the role of pets has changed significantly—from useful working animals to beloved companions. It was only between 500 and 1500 that noblemen began keeping dogs for their company. In 17th-century paintings, these four-legged animals often appear in this role. For a long time, cats were mainly used to catch mice and had a bad reputation because of their medieval association with witchcraft. It was not until the Victorian era that people accepted cats as pets. A beautiful purebred cat, such as a British Shorthair or a Persian Longhair, became a status symbol for wealthy citizens. From the 19th century onward, dogs and cats, and later birds and fish, became everyday pets for all social classes. The artist Henriëtte Ronner-Knip (1821–1909) specialized in painting cats, which brought her fame. She was regularly commissioned to immortalize the beloved pets of aristocratic and bourgeois families.",147,144,
