ID,CuratorialText,persona2_adapted,word_count_original,word_count_adapted,error
CT0308,"Thérèse Schwartze (1851-1918) was born into the artistic family of painter Johann Georg Schwartze and grew into a talented portrait painter, draftsman, and printmaker. Trained in her father's studio and after art education in Munich and Paris, she develops into a true talent. When her father dies prematurely, the 23-year-old Schwartze becomes the new breadwinner of the family. Her style is powerful, with rapid brushstrokes and large areas of color, which make her portraits full of character yet flattering. Schwartze's work is well received, and she becomes increasingly famous both at home and abroad. Around the year 1900, Schwartze is the most successful portraitist in the Netherlands, and she portrays members of the Royal Family. She works quickly and creates hundreds of portraits in pastel and oil paint during her career, of which the Rijksmuseum holds a number of artist portraits in its collection.","Thérèse Schwartze (1851-1918) was born into an artistic family. Her father was the painter Johann Georg Schwartze. She grew up to become a talented portrait painter, draftsman, and printmaker. She trained in her father's studio and later studied art in Munich and Paris. Through this, she developed into a true talent. When her father died prematurely, Schwartze was 23 years old. She became the new breadwinner for her family. Her style is powerful, with rapid brushstrokes and large areas of color. These qualities make her portraits full of character, yet also flattering. Schwartze's work was well received, and she became increasingly famous both in the Netherlands and abroad. Around the year 1900, she was the most successful portraitist in the Netherlands. She painted members of the Royal Family. She worked quickly and created hundreds of portraits in pastel and oil paint during her career. The Rijksmuseum holds a number of her artist portraits in its collection.",144,156,
CT0309,"Anyone walking through Amsterdam towards the end of the 19th century has a good chance of encountering George Hendrik Breitner (1857-1923). For days on end, the painter roams through his beloved Amsterdam with a sketchbook. He calls himself 'the painter of the people' and primarily draws and paints 'ordinary' city dwellers. Breitner also uses his camera to capture life. He subsequently applies his typical photographic style, in which figures partially fall outside the frame, to his paintings as well. This style, combined with thick brushstrokes and smudges, is not understood by everyone. Journalists are critical of his work, but enthusiasts love it. To this day, Breitner remains one of the most famous Impressionists of his time.","Anyone walking through Amsterdam near the end of the 19th century had a good chance of encountering George Hendrik Breitner (1857-1923). For days at a time, the painter wandered through his beloved Amsterdam with a sketchbook. He called himself ""the painter of the people"" and primarily drew and painted ""ordinary"" city residents. Breitner also used his camera to capture life. He then applied his characteristic photographic style—in which figures are partially cut off by the frame—to his paintings as well. This style, combined with thick brushstrokes and smudges, was not understood by everyone. Journalists were critical of his work, but enthusiasts loved it. To this day, Breitner remains one of the most famous Impressionists of his time.",116,117,
CT0310,"He drew extensively and received his first painting lessons from Anton Mauve, a cousin by marriage and a renowned painter. In his early years, Van Gogh primarily drew and painted many peasant scenes in dark colors. After a brief period of study in Antwerp, Van Gogh left for Paris, where he was influenced by Impressionism and Pointillism. He developed a style characterized by short brushstrokes and bright, unmixed colors applied side by side. In 1888, he moved to sunny Southern France. Van Gogh struggled with mental health issues, for which he was hospitalized. However, this did not prevent him from continuing to paint. It was only after his death, in 1890, that his work reached the general public and Van Gogh became world-famous.","He drew extensively and received his first painting lessons from Anton Mauve, a cousin by marriage and a renowned painter. In his early years, Van Gogh primarily drew and painted many peasant scenes in dark colors. After a brief period of study in Antwerp, Van Gogh left for Paris, where he was influenced by Impressionism and Pointillism. He developed a style characterized by short brushstrokes and bright, unmixed colors applied side by side. In 1888, he moved to sunny Southern France. Van Gogh struggled with mental health issues, for which he was hospitalized. However, this did not prevent him from continuing to paint. It was only after his death, in 1890, that his work reached the general public and Van Gogh became world-famous.",123,123,
CT0311,"Born into a Utrecht family of silversmiths, the career path of Adam van Vianen (1568/69-1627) was determined early on. Around 1590, Van Vianen must have completed his master's examination, as he worked independently from that moment on and joined the blacksmiths' guild. His imaginative objects tell a story through lobe-like ornaments and forms. In 1614, Van Vianen received a commission from the Amsterdam guild to create a jug in memory of his own brother Paulus, who was also a silversmith and had passed away shortly before. The jug became a tribute to his brother's work and creativity. In this jug, the ornament plays the leading role for the first time.","Born into a family of silversmiths in Utrecht, Adam van Vianen (1568/69–1627) had his career path determined from an early age. Around 1590, he likely completed his master's examination. From that point on, he worked independently and joined the blacksmiths' guild.

His imaginative objects tell a story through lobe-like ornaments and forms. In 1614, the Amsterdam guild commissioned Van Vianen to create a jug in memory of his own brother Paulus. Paulus was also a silversmith and had died shortly before. The jug became a tribute to his brother’s work and creativity. In this piece, the ornament plays the leading role for the first time.",110,105,
CT0312,"Hendrick Goltzius (1558-1617) was born in Germany. Trained as a draftsman, engraver, and glass painter, he also developed into a renowned painter. Goltzius followed his teacher Dirck Volkertsz. Coornhert to Haarlem. There, together with Karel van Mander and Cornelis Cornelisz. van Haarlem, he introduced the Mannerism of Bartholomäus Spranger to the Netherlands. The style is recognizable by muscular bodies, twisted poses, and small heads in intricate compositions. During a trip through Italy in 1590-91, Goltzius was inspired by the work of the Italian masters. Back in the Netherlands, he left Mannerism behind and opted for a more classicist style with classical proportions in his work. His technically complex engravings, in particular, were admired throughout Europe. Goltzius's oeuvre provides a fine reflection of the developments in Dutch painting around 1600.","Hendrick Goltzius (1558-1617) was born in Germany. He trained as a draftsman, engraver, and glass painter, and later became a well-known painter. Goltzius followed his teacher Dirck Volkertsz. Coornhert to Haarlem. There, together with Karel van Mander and Cornelis Cornelisz. van Haarlem, he introduced the Mannerism of Bartholomäus Spranger to the Netherlands. This style is recognizable by muscular bodies, twisted poses, and small heads in complex compositions. During a trip through Italy in 1590-91, Goltzius was inspired by the work of Italian masters. After returning to the Netherlands, he left Mannerism behind and chose a more classicist style, using classical proportions in his work. His technically complex engravings, in particular, were admired across Europe. Goltzius's oeuvre offers a clear reflection of the developments in Dutch painting around 1600.",129,128,
CT0313,"Visual artist and photographer Viviane Sassen (1972) visited the village of Pikin Slee, deep in the rainforest of Suriname, in 2012. Here, people live without running water, electricity, roads, or the internet. But however remote the village may be, the influence of the modern world is clearly noticeable. For instance, this community also possesses mobile phones and plastic household items. The photo series that Sassen created in Pikin Slee captures the beauty of everyday life in abstract compositions. Largely in black and white, but with the colorful splashes characteristic of Sassen's earlier work. In 2013, the Pikin Slee series was added to the collection of the Rijksmuseum as a modern addition to the collection of photographs of Suriname, which until then had been primarily historical in character.","In 2012, visual artist and photographer Viviane Sassen (born 1972) visited the village of Pikin Slee. This village is located deep in the rainforest of Suriname. The people there live without running water, electricity, roads, or the internet. However, even though the village is very remote, the influence of the modern world is clearly visible. For example, the community also has mobile phones and plastic household items.

The photo series that Sassen created in Pikin Slee captures the beauty of everyday life through abstract compositions. The images are mostly in black and white. But they also include the colorful splashes that are characteristic of Sassen’s earlier work.

In 2013, the Pikin Slee series was added to the collection of the Rijksmuseum. It serves as a modern addition to the museum’s collection of photographs of Suriname. Until then, that collection had been primarily historical in character.",127,145,
CT0314,"William of Orange (1533–1584) was an ambitious nobleman who rose to become the leader of the Revolt and was revered as the 'father of the fatherland'. At the age of 11, William inherited the French principality of Orange and received the title 'Prince of Orange'. He led a turbulent life with an impressive career. Philip II, the son of Charles V, appointed William as Stadtholder of Holland, Zeeland, and Utrecht, the most important Dutch provinces. The two men clashed. Philip strived for an empire with central authority and one religion: Roman Catholicism. William, on the other hand, stood for freedom of religion and conscience for everyone. This struggle cost him his life on July 10, 1584, from a gunshot.","William of Orange (1533–1584) was an ambitious nobleman. He rose to become the leader of the Revolt and was revered as the 'father of the fatherland'. At age 11, William inherited the French principality of Orange. He received the title 'Prince of Orange'. His life was turbulent, and his career was impressive. Philip II, the son of Charles V, appointed William as Stadtholder of Holland, Zeeland, and Utrecht. These were the most important Dutch provinces. The two men clashed. Philip strived for an empire with central authority and one religion: Roman Catholicism. William, on the other hand, stood for freedom of religion and conscience for everyone. This struggle cost him his life. On July 10, 1584, he died from a gunshot.",119,121,
CT0315,"Who is that girl in the painting by Simon Maris, anyway? Little is known about her. However, it is clear that around the year 1906, she modeled for Simon Maris in his studio at Keizersgracht 498. She was about 12 years old at the time. This is evident from photographs Maris took of the young lady in his studio. Documents have been preserved in Simon Maris's archive in which he refers to her as 'Isabella'. Some other paintings Maris made of the girl were also given this name. Nevertheless, it is not certain that this young lady was really named 'Isabella'. It is possible that Maris invented this name for her. Or perhaps she used a pseudonym herself, as models often did at that time.","Who is that girl in the painting by Simon Maris? Little is known about her. However, it is clear that around 1906, she modeled for Simon Maris in his studio at Keizersgracht 498. At that time, she was about 12 years old. This is evident from photographs Maris took of the young lady in his studio. Documents preserved in Simon Maris's archive refer to her as 'Isabella'. Some other paintings Maris made of the girl were also given this name. Nevertheless, it is not certain that this young lady was really named 'Isabella'. It is possible that Maris invented this name for her. Or perhaps she used a pseudonym herself, as models often did at that time.",125,117,
CT0316,"Amalia of Solms (1602-1675) played a crucial role in increasing the prestige of the House of Orange and the international positioning of the Netherlands. She serves as a sounding board and advisor to her husband, Stadtholder Frederik Hendrik. When he falls ill, she assumes some of his duties and charts a course that heralds the end of the Eighty Years' War. Three years after her husband's death, her son passes away, marking the beginning of the first stadtholderless era. To safeguard the future of the House of Orange, Van Solms exerts national and international influence. She uses art as a political tool. Her collection of paintings, furniture, and Asian objects competes with other European courts. In doing so, she firmly establishes the Netherlands, with the House of Orange at its head, as a European center of art and trade.","Amalia of Solms (1602-1675) played a crucial role in increasing the prestige of the House of Orange and the international positioning of the Netherlands. She served as a sounding board and advisor to her husband, Stadtholder Frederik Hendrik. When he fell ill, she assumed some of his duties and set a course that heralded the end of the Eighty Years' War. Three years after her husband's death, her son died, which marked the beginning of the first stadtholderless era. To protect the future of the House of Orange, Van Solms exerted influence at both the national and international levels. She used art as a political tool. Her collection of paintings, furniture, and Asian objects competed with those of other European courts. In doing so, she firmly established the Netherlands—with the House of Orange at its head—as a European center of art and trade.",139,143,
CT0317,"Between 1650 and 1672, there was no Stadtholder. The most powerful citizens governed the country. As Grand Pensionary of Holland, Johan de Witt rose to become the most influential politician. He cunningly plays England and France, the Republic's enemies, against each other. Nevertheless, these countries, together with the prince-bishoprics of Münster and Cologne, attack the Netherlands in 1672. His brother, Cornelis de Witt, oversees the military activities as a deputy of the States General. As the foreign troops gain ground, the call for the return of the Stadtholder grows ever louder. Cornelis is arrested on suspicion of conspiracy against the Prince of Orange. When Johan visits him in prison, an incited mob drags the brothers out and kills them. Long after their deaths, both are remembered as champions of 'true freedom'.","Between 1650 and 1672, there was no Stadtholder. The most powerful citizens governed the country. As Grand Pensionary of Holland, Johan de Witt became the most influential politician. He cleverly played England and France, the Republic's enemies, against each other. Nevertheless, in 1672, these countries, together with the prince-bishoprics of Münster and Cologne, attacked the Netherlands. His brother, Cornelis de Witt, oversaw military activities as a deputy of the States General. As foreign troops advanced, the call for the return of the Stadtholder grew louder. Cornelis was arrested on suspicion of conspiracy against the Prince of Orange. When Johan visited him in prison, an incited mob dragged the brothers out and killed them. Long after their deaths, both are remembered as champions of 'true freedom'.",131,125,
CT0318,"At the beginning of the 19th century, Hortense de Beauharnais (1783-1837) and Louis Napoleon became the first Queen and King of Holland, appointed by Emperor Napoleon Bonaparte. The royal couple had three sons together, including the future Emperor Napoleon III, but it was an unhappy marriage. Queen Hortense was often present at festivities and official occasions and, partly due to her visits to local businesses, became increasingly popular with the people. That was until her husband, displeased with her popularity, forced her into the background. After Napoleon's defeat, she settled in Switzerland without her husband. At her impressive Arenenberg estate, De Beauharnais, herself a talented musician and composer, organized cultural gatherings that were talked about for a long time afterwards.","At the beginning of the 19th century, Hortense de Beauharnais (1783–1837) and Louis Napoleon became the first Queen and King of Holland. They were appointed by Emperor Napoleon Bonaparte. The royal couple had three sons together, including the future Emperor Napoleon III. However, their marriage was unhappy. Queen Hortense often attended festivities and official occasions. Partly because she visited local businesses, she became increasingly popular with the people. This changed when her husband, displeased with her popularity, forced her into the background. After Napoleon’s defeat, she settled in Switzerland without her husband. At her impressive Arenenberg estate, De Beauharnais—herself a talented musician and composer—organized cultural gatherings. These events were talked about for a long time afterward.",120,116,
CT0319,"On July 13, 1885, the new Rijksmuseum officially opened its doors after a construction period of nearly ten years. The building was designed by the architect Pierre Cuypers (1827–1921), a prominent member of the Catholic Church. On the exterior of the Rijksmuseum, Cuypers depicted himself, just as the master builders did in the decoration of cathedrals during the Middle Ages. Over the years, many original decorations in the museum have disappeared. During the last renovation, however, Cuypers' work was restored to its former glory. The Rijksmuseum was not Cuypers' only showpiece. In 1889, 'his' Central Station in Amsterdam was unveiled. In addition to these famous projects, Cuypers focused primarily on churches and monuments.","On July 13, 1885, the new Rijksmuseum officially opened after nearly ten years of construction. The building was designed by the architect Pierre Cuypers (1827–1921), a prominent member of the Catholic Church. On the exterior of the Rijksmuseum, Cuypers depicted himself, just as master builders did in the decoration of cathedrals during the Middle Ages. Over the years, many original decorations in the museum disappeared. However, during the most recent renovation, Cuypers’ work was restored to its former glory. The Rijksmuseum was not Cuypers’ only showpiece. In 1889, 'his' Central Station in Amsterdam was unveiled. In addition to these famous projects, Cuypers focused primarily on churches and monuments.",113,108,
CT0320,"Willem Drees (1886-1988) made a career in The Hague as a member of the Social Democratic Workers' Party, which would later become the PvdA. The politician climbed a long ladder of various positions: municipal councilor, alderman, Member of Parliament. In the first cabinet elected after the war, Drees was appointed Minister of Social Affairs. With his Drees Emergency Act, a provision for fixed benefits, he helped the elderly out of financial distress. Drees was popular and became Prime Minister in 1948. It was his task to effectively handle the reconstruction of the Netherlands. Drees proved to be the right man in the right place. With a sense of solidarity, the Netherlands was rebuilt. Under Drees's leadership, until 1958, the foundation of the modern Dutch welfare state was laid. To this day, the statesman is appreciated for his efforts for the Netherlands.","Willem Drees (1886–1988) built his career in The Hague as a member of the Social Democratic Workers' Party, which later became the PvdA. He advanced through a long series of positions: municipal councilor, alderman, and Member of Parliament. After the war, Drees was appointed Minister of Social Affairs in the first elected cabinet. Through his Drees Emergency Act, which provided fixed benefits, he helped elderly people escape financial hardship. Drees was popular and became Prime Minister in 1948. His task was to manage the reconstruction of the Netherlands effectively. He proved to be the right person for the role. With a sense of solidarity, the country was rebuilt. Under Drees's leadership, which lasted until 1958, the foundation of the modern Dutch welfare state was established. To this day, this statesman is valued for his contributions to the Netherlands.",141,138,
CT0321,"At the end of the 16th century, there was a preference in Italy for Mannerism, a style full of complex compositions and figures in intricate, twisted poses. Around 1600, the Italian Baroque artist Michelangelo Merisi da Caravaggio broke radically with this art form. His figures are actually very realistic. Wrinkled faces, unkempt hair, dirty feet: gods and saints are depicted as very ordinary people. Caravaggio has a preference for strong light-dark contrasts, dramatic effects, and compositions with a clear structure. His method spreads rapidly throughout Europe. Especially in Utrecht, around 1620, many followers, known as Caravaggists, can be found. Artists such as Gerard van Honthorst, Hendrick ter Brugghen, and Dirck van Baburen travel to Rome to study Caravaggio's style. And although he never visited Italy, Rembrandt was also inspired by Caravaggio's lighting effects.","At the end of the 16th century, Italian art favored Mannerism. This style is characterized by complex compositions and figures in intricate, twisted poses. Around 1600, the Italian Baroque artist Michelangelo Merisi da Caravaggio broke radically with this tradition. His figures are highly realistic. Wrinkled faces, unkempt hair, dirty feet: gods and saints appear as ordinary people. Caravaggio preferred strong chiaroscuro (light-dark contrasts), dramatic effects, and compositions with a clear structure. His method spread rapidly across Europe. In Utrecht, around 1620, many followers—called the Caravaggists—emerged. Artists such as Gerard van Honthorst, Hendrick ter Brugghen, and Dirck van Baburen traveled to Rome to study Caravaggio's style. Although Rembrandt never visited Italy, he was also inspired by Caravaggio's use of light and shadow.",133,121,
CT0322,"The 15th and 16th centuries are broadly regarded as the period of the Renaissance, a term that literally means 'rebirth'. In Europe, the arts, literature, and sciences flourish due to a new appreciation of the classical antiquity of the Romans and Greeks. Artists and architects seek ideal proportions. They study Roman architecture and adopt formal languages ​​such as round arches, columns, and pediments. The visual arts increasingly focus on a realistic representation of nature and man, using perspective and anatomical studies. Alongside religious themes, secular themes and mythological representations become popular. The Renaissance spreads from Italy throughout Europe, thanks to the rise of printmaking and printing in the mid-15th century.","The 15th and 16th centuries are widely considered the Renaissance period. The term 'Renaissance' literally means 'rebirth.' During this time, the arts, literature, and sciences flourished in Europe. This happened because people developed a new appreciation for the classical antiquity of the Romans and Greeks.

Artists and architects sought ideal proportions. They studied Roman architecture and adopted formal elements such as round arches, columns, and pediments. In the visual arts, there was an increasing focus on realistic depictions of nature and the human body. Artists achieved this through the use of perspective and anatomical studies.

Alongside religious themes, secular subjects and mythological representations became popular. The Renaissance spread from Italy throughout Europe. This was made possible by the rise of printmaking and printing in the mid-15th century.",110,127,
CT0323,"The period between the First and Second World Wars is dominated by Art Deco, an international art movement in which tradition and industrial progress go hand in hand. Emerging from Art Nouveau, Art Deco also draws inspiration from stylized plant and floral motifs as well as linear, geometric designs. Additionally, artists look to folk art and art forms from Africa, East Asia, and Central America, a source of inspiration that is further fueled by archaeological finds. The term Art Deco is derived from the 1925 World's Fair in Paris, the Exposition Internationale des Arts Décoratifs et Industriels Modernes.","The period between the First and Second World Wars is dominated by Art Deco. This is an international art movement in which tradition and industrial progress go hand in hand. Art Deco emerges from Art Nouveau. It also takes inspiration from stylized plant and floral motifs, as well as linear, geometric designs. In addition, artists look to folk art and art forms from Africa, East Asia, and Central America. This source of inspiration is further fueled by archaeological finds. The term ""Art Deco"" comes from the 1925 World's Fair in Paris, the *Exposition Internationale des Arts Décoratifs et Industriels Modernes*.",98,100,
CT0324,"From around 1150, increasingly tall churches rose in and around Paris, with Notre-Dame as the most famous example. It is seen as the beginning of Gothic architecture, a style that spread rapidly throughout the rest of Europe and would continue until shortly after 1500. Church walls became airier thanks to tall pointed arch windows fitted with colorful stained glass; the vaults rested on slender columns and were strikingly ribbed, and on the exterior, the masonry was supported by slender flying buttresses with pinnacles. Under the influence of the Gothic style, sculptors also gave their human, animal, and plant figures a stylized appearance with elegant poses, calligraphic drapery, and graceful gestures. Meanwhile, the forms of Gothic architecture also seeped into other art forms, for example, painting, illuminated manuscripts, metalwork, and furniture. The Rijksmuseum possesses numerous ecclesiastical objects in this style, such as painted altars, silver monstrances, wooden prayer beads, and a small nativity scene.","From around 1150, increasingly tall churches were built in and around Paris. Notre-Dame is the most famous example. This is seen as the beginning of Gothic architecture. The style spread quickly across the rest of Europe and continued until shortly after 1500. Church walls became more open and light because of tall pointed arch windows with colorful stained glass. The vaults rested on slender columns and had prominent ribs. On the outside, the stone structure was supported by slender flying buttresses with pinnacles. Under the influence of the Gothic style, sculptors also gave their human, animal, and plant figures a stylized appearance. These figures have elegant poses, calligraphic drapery, and graceful gestures. Meanwhile, the forms of Gothic architecture also entered other art forms, such as painting, illuminated manuscripts, metalwork, and furniture. The Rijksmuseum has many ecclesiastical objects in this style. These include painted altars, silver monstrances, wooden prayer beads, and a small nativity scene.",153,154,
CT0325,"The term Impressionism, which means snapshot, was initially used in the early 1870s as a negative label for the work of a group of Parisian painters. Claude Monet, Edgar Degas, and Berthe Morisot depict reality as seen through the eyes of the artist. The French Impressionists are inspired by the realistic style of the French Barbizon School and the work of the slightly older Dutch artist Johan Barthold Jongkind. They work with bright colors and short, loose brushstrokes. They choose their themes from modern life. Due to the sketchy approach, it sometimes appears as if their paintings were created quickly and spontaneously. This often leads critics to say that the artworks are unfinished. From the late 1880s onwards, appreciation for French Impressionism also grows in the Netherlands.","The term Impressionism, meaning ""snapshot,"" was first used in the early 1870s as a negative label for the work of a group of Parisian painters. Claude Monet, Edgar Degas, and Berthe Morisot depict reality as seen through the artist's eyes. The French Impressionists are inspired by the realistic style of the French Barbizon School and the work of the slightly older Dutch artist Johan Barthold Jongkind. They work with bright colors and short, loose brushstrokes. They choose their themes from modern life. Because of their sketchy approach, their paintings sometimes appear to have been made quickly and spontaneously. This often leads critics to say that the artworks are unfinished. From the late 1880s onward, appreciation for French Impressionism also grows in the Netherlands.",127,123,
CT0326,"At the end of the 19th century, a new art style emerges. It is a reaction by artists who rebelled against the historicism prevailing at the time, which harked back to the styles of previous centuries. The new art, aptly named Art Nouveau, is characterized by natural forms, such as flowers, leaves, animals, and insects. The emphasis lies on flowing lines, geometric shapes, and asymmetrical compositions. With Paris, Brussels, and Munich as centers, Art Nouveau spread as an international movement in Western Europe and the United States. During this period, which lasted from approximately 1890 until the beginning of the First World War in 1914, Art Nouveau became visible in all fields of the arts.","At the end of the 19th century, a new art style emerges. It is a reaction by artists who rebelled against the historicism prevailing at the time. Historicism looked back to the styles of previous centuries. The new art, aptly named Art Nouveau, is characterized by natural forms, such as flowers, leaves, animals, and insects. The emphasis lies on flowing lines, geometric shapes, and asymmetrical compositions. With Paris, Brussels, and Munich as centers, Art Nouveau spread as an international movement in Western Europe and the United States. This period lasted from approximately 1890 until the beginning of the First World War in 1914. During this time, Art Nouveau became visible in all fields of the arts.",115,116,
CT0327,"Rembrandt is not only a successful painter, but also exceptionally talented as a draftsman and etcher. The Rijksmuseum collection contains approximately 1,300 prints by his hand, including sometimes multiple copies and different states of a single print. The subjects of his etchings range from biblical and mythological scenes to everyday scenes, landscapes, and (self-)portraits. Rembrandt's development in technique, style, and artistic approach can be clearly seen in these works. His loose drawing style and the high-contrast rendering of light and shadow are unique. The choice to depict the most emotional moments is also remarkable for his time. It makes his work human and relatable. Rembrandt has thus had a major influence on artists of his own time and for a long time thereafter.","Rembrandt is not only a successful painter, but also exceptionally talented as a draftsman and etcher. The Rijksmuseum collection includes approximately 1,300 prints from his hand. This includes multiple copies and different states of a single print. The subjects of his etchings range from biblical and mythological scenes to everyday scenes, landscapes, and (self-)portraits. In these works, we can clearly see Rembrandt's development in technique, style, and artistic approach. His loose drawing style and the high-contrast rendering of light and shadow are unique. The choice to depict the most emotional moments is also remarkable for his time. This makes his work human and relatable. As a result, Rembrandt had a major influence on artists of his own time and for a long period afterward.",123,124,
CT0328,"Under the patronage of Augustus the Strong, Elector of Saxony, alchemist Johann Friedrich Böttger succeeded in becoming the first in Europe to produce porcelain in 1708. Not long afterwards, the first European porcelain factory was established in Meissen. The factory played an important role in the dream of August the Strong: a Japanese Palace, in which he wanted to exhibit his collection of Asian and Meissen porcelain. Since the end of the 16th century, porcelain, also known as 'white gold', had been imported from Asia and collected by the wealthy members of European courts and the elite. The fact that porcelain was now also being produced in Europe is one of the most important moments in the history of the European applied arts. The Rijksmuseum holds one of the most important collections of Meissen porcelain, including pieces from the factory's early production from the collection of Margarethe and Franz Oppenheimer.","Under the patronage of Augustus the Strong, Elector of Saxony, the alchemist Johann Friedrich Böttger succeeded in producing porcelain for the first time in Europe, in 1708. Shortly after, the first European porcelain factory was established in Meissen. This factory played a key role in the dream of Augustus the Strong: a Japanese Palace, where he wanted to display his collection of Asian and Meissen porcelain.

Since the end of the 16th century, porcelain—also known as ""white gold""—had been imported from Asia. It was collected by wealthy members of European courts and the elite. The fact that porcelain was now also being produced in Europe is one of the most important moments in the history of European applied arts.

The Rijksmuseum holds one of the most important collections of Meissen porcelain. This includes pieces from the factory's early production, originally from the collection of Margarethe and Franz Oppenheimer.",150,148,
CT0329,"The Rijksmuseum has been collecting Asian ceramics since its founding in 1885. The largest part of this is Chinese (approx. 2,300 pieces) and Japanese (approx. 600), plus another 50 pieces from other Asian countries. After all, the Dutch have been importing porcelain from Asia since the founding of the Dutch East India Company (VOC, 1602). From the 17th century onwards, thin-fired porcelain with Chinese blue decorations became immensely popular. Consequently, Chinese and Japanese porcelain play an important role in Dutch interiors. Since 1952, the collection of the Royal Society of Friends of Asian Art (KVVAK) has also been housed in the Rijksmuseum, comprising pieces that are part of art production in Asia: tea ceramics from Japan, Song bowls and Tang funerary sculptures from China, and ceramics from Southeast Asia and Korea.","The Rijksmuseum has collected Asian ceramics since its founding in 1885. The largest part of this collection is Chinese (approximately 2,300 pieces) and Japanese (approximately 600 pieces). There are also about 50 pieces from other Asian countries. This is because the Dutch have been importing porcelain from Asia since the founding of the Dutch East India Company (VOC) in 1602. From the 17th century onward, thin-fired porcelain with blue decorations from China became extremely popular. As a result, Chinese and Japanese porcelain play an important role in Dutch interiors. Since 1952, the collection of the Royal Society of Friends of Asian Art (KVVAK) has also been housed in the Rijksmuseum. This collection includes pieces that are part of art production in Asia: tea ceramics from Japan, Song bowls and Tang funerary sculptures from China, and ceramics from Southeast Asia and Korea.",131,141,
CT0330,"From 1610 onwards, around one hundred thousand pieces of Chinese porcelain were imported into the Netherlands annually. To withstand the Chinese competition, Dutch potters began to refine their products. The earthenware becomes thinner, whiter, and shinier. Blue paintings are applied to a base of white tin glaze, a color scheme strongly associated with Asian porcelain. This earthenware is called 'plateel' or 'faience', but in the 17th and 18th centuries it acquires the name 'Hollants porceleyn'. From 1650 onwards, Delft becomes the center of earthenware production, hence the eventual name 'Delft earthenware'. During the same period, trade in Chinese porcelain comes to a virtual standstill due to the civil war in China (1644-1684). This gives Delft earthenware the opportunity to flourish and gain popularity among the European elite.","From 1610 onward, approximately one hundred thousand pieces of Chinese porcelain were imported into the Netherlands each year. To compete with Chinese products, Dutch potters began to improve their own ceramics. The earthenware became thinner, whiter, and more lustrous. Blue decorations were applied over a white tin-glaze base—a color scheme strongly associated with Asian porcelain. This type of earthenware is called 'plateel' or 'faience.' However, during the 17th and 18th centuries, it became known as 'Hollants porceleyn.' After 1650, Delft emerged as the center of earthenware production, which is why it eventually came to be called 'Delft earthenware.' During the same period, trade in Chinese porcelain nearly stopped because of the civil war in China (1644–1684). This situation allowed Delft earthenware to thrive and gain popularity among the European elite.",127,130,
CT0331,"The bronze collection of the Rijksmuseum contains a collection of small sculptures from the Renaissance, primarily from Italy. A number of these originated in the late 15th century in the university city of Padua. These are small bronze utilitarian objects inspired by classical antiquity: candlesticks, perfume burners, oil lamps, and inkwells, all decorated with mythological figures. Many small workshops cast such luxury utensils in series, but unique sculptures and objects were also made in bronze. A good example is the large candlestick that Verrocchio designed in 1469 for Palazzo Vecchio, the city hall of Florence. Bronze casting in the style of classical antiquity also flourished in other Italian cities, such as Rome and Venice. In the 16th and 17th centuries, these figurines found their way into the studies of humanist scholars, art cabinets of wealthy citizens, and Kunstkammern of princes and nobility.","The Rijksmuseum’s bronze collection includes small sculptures from the Renaissance, mainly from Italy. Several of these pieces were created in the late 15th century in the university city of Padua. These are small bronze objects for everyday use, inspired by classical antiquity: candlesticks, perfume burners, oil lamps, and inkwells, all decorated with mythological figures. Many small workshops produced such luxury items in series, but unique sculptures and objects were also made in bronze. A good example is the large candlestick that Verrocchio designed in 1469 for Palazzo Vecchio, the city hall of Florence. Bronze casting in the style of classical antiquity also thrived in other Italian cities, such as Rome and Venice. In the 16th and 17th centuries, these small figures entered the studies of humanist scholars, the art cabinets of wealthy citizens, and the Kunstkammern of princes and nobility.",142,140,
CT0332,"Originally, artists in seascapes primarily captured historical events at sea, so that posterity could relive the heroic deeds. 'War correspondent' and artist Willem van de Velde I created eyewitness paintings of famous Dutch naval battles. His son Willem was a master at capturing calm or, conversely, stormy seas. In the 18th and 19th centuries, Ludolf Bakhuyzen and Wijnand Nuijen opted for a dramatized depiction of ships in distress. Bakhuyzen even went out to sea to study weather effects up close. Thanks to painters such as Andreas Schelfhout, Louis Meijer, and father and son Schotel, Dutch art abroad became almost synonymous with the seascape. For the artists of the Hague School, the effect of light and cloudy skies played a major role, and they paid more attention to the harsh life of fishermen.","Originally, artists working in seascapes focused mainly on recording historical events at sea. Their goal was to allow future generations to relive heroic deeds. Willem van de Velde I, who worked both as a war correspondent and an artist, created eyewitness paintings of famous Dutch naval battles. His son, Willem van de Velde II, was a master at depicting calm seas or, on the other hand, stormy waters.

In the 18th and 19th centuries, Ludolf Bakhuyzen and Wijnand Nuijen chose to dramatize ships in distress. Bakhuyzen even went out to sea to study weather effects up close. Thanks to painters such as Andreas Schelfhout, Louis Meijer, and the father-and-son duo Schotel, Dutch art abroad became almost synonymous with the seascape genre.

For the artists of the Hague School, the effect of light and cloudy skies played a major role. They also paid more attention to the harsh life of fishermen.",132,150,
