ID,ReferenceNumber,Museum,NameOfTheObject,PlaceOfOriginationMuseum,PlaceOfOrigination,Medium,Dimension,MuseumObjectType,TextType,CuratorialText_x,WordCountCuratorialText,URL,YearOfTheArtwork,NameCurator,NameOfTheArtist,Language,CuratorialText_y,persona1_adapted,persona2_adapted,persona3_adapted
CT0457,18940721.1,The British Museum,Virgian and the Child,The United Kingdom,,Paper,"Height: 707 millimetres
Width: 533 millimetres",Drawing,ObjectLabel,"The Virgin and child: cartoon; the Virgin half-length, Christ standing with his arms around his mother
Black chalk and/or charcoal, touches of white chalk, pricked and indented for transfer, on two conjoined sheets; framed",35,https://www.britishmuseum.org/collection/object/P_1894-0721-1,1509-1511,,Rapahel,English,"The Virgin and child: cartoon; the Virgin half-length, Christ standing with his arms around his mother
Black chalk and/or charcoal, touches of white chalk, pricked and indented for transfer, on two conjoined sheets; framed","**The Virgin and Child: A Drawing**

This is a drawing of the Virgin Mary and the baby Jesus. Mary is shown from the waist up. Jesus stands with his arms around his mother.

The artist used black chalk and charcoal to make the drawing. He added small touches of white chalk for highlights. Tiny holes were pricked along the outlines of the figures. This was a technique to transfer the design onto another surface. The drawing is on two sheets of paper joined together. It is now displayed in a frame.","The Virgin and Child: Cartoon  
The Virgin is shown half-length. Christ stands with his arms around his mother.  

Medium: Black chalk and/or charcoal, with touches of white chalk. The surface has been pricked and indented for transfer. The work is on two conjoined sheets. It is framed.","The Virgin and Child: a preparatory drawing; the Virgin is shown half-length, with the Christ child standing and wrapping his arms around his mother.

This artwork was created using black chalk and/or charcoal, with small touches of white chalk. The surface has been pricked and indented with tiny holes and lines—techniques used to transfer the design onto another surface, such as a canvas or panel. The drawing is made on two sheets of paper joined together, and it is presented in a frame."
CT0458,18160610.321,The British Museum,acroterion,The United Kingdom,Greece,marble,Height: 30.48 centimetres,acroterion,ObjectLabel,"Marble torso of Nike, originally winged, wearing a sleeveless chiton; probably part of an akroterion.",15,https://www.britishmuseum.org/collection/object/G_1816-0610-321,420BC-400BC,,,English,"Marble torso of Nike, originally winged, wearing a sleeveless chiton; probably part of an akroterion.","This marble sculpture shows the upper body of Nike, the Greek goddess of victory. She originally had wings. She wears a sleeveless tunic called a chiton. This piece was probably part of a larger roof decoration, known as an akroterion.",Marble torso of Nike. She was originally winged. She wears a sleeveless chiton. This piece was probably part of an akroterion.,"Marble torso of Nike, the Greek goddess of victory, originally depicted with wings and wearing a sleeveless garment called a chiton. This sculpture was likely part of an akroterion—an ornamental figure placed at the peak or corners of a temple roof."
CT0459,18860401.45,The British Museum,acroterion,The United Kingdom,Greece,marble,"Height: 11 centimetres
Height: 14.50 centimetres
Weight: 984 grammes
Thickness: 9 centimetres
Width: 11.50 centimetres
Width: 9 centimetres",Marbel,ObjectLabel,"Fragment of a marble corner palmetto with bird foot.
The small fragment originates from the standing, rectangular snapped off corner palmetto above a volute acroterion. One both sides of the middle leave, which protrudes from the corner, three lightly curved and hollow shaped leaves are visible and whose edges are accompanied by a bar. The round endings were emphasised on the outer side by tubercle. Darts appear between the leaves. On the left side of the fragment remains of a curved ovolo moulding of the volute is preserved. The upper and back side show a small pentagonal block with a 45^ (degrees) outstanding, discs-like tunnel. Leaves with a convex back site seem to grow out of the tunnel. On the block and on both sides of the tunnels two claws are visible with bird legs on each the edges
On the darts on the left side traces of red paint was found on the uppermost and the third. Traces of red and blue paint.
The light crystalline marble is fairly sanded on the surface, however, the underside is fractured.",179,https://www.britishmuseum.org/collection/object/G_1886-0401-45,"520BC-490BC (circa)
550BC - 500BC",,,English,"Fragment of a marble corner palmetto with bird foot.
The small fragment originates from the standing, rectangular snapped off corner palmetto above a volute acroterion. One both sides of the middle leave, which protrudes from the corner, three lightly curved and hollow shaped leaves are visible and whose edges are accompanied by a bar. The round endings were emphasised on the outer side by tubercle. Darts appear between the leaves. On the left side of the fragment remains of a curved ovolo moulding of the volute is preserved. The upper and back side show a small pentagonal block with a 45^ (degrees) outstanding, discs-like tunnel. Leaves with a convex back site seem to grow out of the tunnel. On the block and on both sides of the tunnels two claws are visible with bird legs on each the edges
On the darts on the left side traces of red paint was found on the uppermost and the third. Traces of red and blue paint.
The light crystalline marble is fairly sanded on the surface, however, the underside is fractured.","This is a fragment of a marble corner decoration shaped like a palm leaf, with a bird’s foot.

The piece comes from a larger stone ornament that once stood on the corner of a roof. It was part of a carved plant-like shape called a palmetto, which sat above a spiral scroll (a volute acroterion).

On both sides of the center leaf, which sticks out from the corner, you can see three gently curved, hollow-shaped leaves. A raised line runs along the edges of these leaves. The rounded tips of the leaves were emphasized on the outside with small bumps called tubercles. Dart-shaped carvings appear between the leaves.

On the left side of the fragment, part of a curved molding (an ovolo) from the scroll is still preserved. The top and back of the piece show a small five-sided block with a disc-like tunnel sticking out at a 45-degree angle. Leaves with a curved back seem to grow out of this tunnel. On the block and on both sides of the tunnel, two claws are visible, each with bird legs along the edges.

On the dart-shaped carvings on the left side, traces of red paint were found on the topmost and third darts. There are also traces of red and blue paint.

The light, crystalline marble is fairly smooth on the surface, but the underside is broken and rough.","Fragment of a marble corner palmetto with a bird's foot.

This small fragment comes from a standing, rectangular corner palmetto that was broken off. It was originally located above a volute acroterion. On both sides of the central leaf—which projects from the corner—there are three slightly curved, hollow-shaped leaves. Their edges are outlined by a bar. The rounded tips are emphasized on the outer side by a tubercle. Darts appear between the leaves.

On the left side of the fragment, part of a curved ovolo molding from the volute is preserved. The upper and back sides show a small pentagonal block with a disc-like tunnel projecting at a 45-degree angle. Leaves with convex backs seem to grow out of this tunnel. On the block and on both sides of the tunnel, two claws are visible, each with bird legs along the edges.

On the darts on the left side, traces of red paint were found on the uppermost and third darts. Traces of red and blue paint are also present.

The light crystalline marble is fairly smooth on the surface, but the underside is fractured.","Fragment of a marble corner ornament with a bird's foot.

This small piece comes from a standing, rectangular corner ornament that was broken off from a larger decorative element above a spiral-shaped rooftop sculpture. On both sides of the central leaf, which sticks out from the corner, you can see three gently curved and hollowed-out leaves. Each leaf is outlined by a raised line. The rounded tips of the leaves were emphasized on the outer side by small bumps. Arrow-shaped decorations appear between the leaves. On the left side of the fragment, part of a curved, egg-shaped molding from the spiral is preserved. The top and back of the piece show a small, five-sided block with a disk-shaped tunnel projecting at a 45-degree angle. Leaves with a curved back seem to grow out of this tunnel. On the block and on both sides of the tunnel, two claws are visible, each with bird legs along the edges.

On the arrow-shaped decorations on the left side, traces of red paint were found on the topmost and third ones. There are also traces of red and blue paint.

The light, crystalline marble is fairly smooth on the surface, but the underside is broken and rough."
CT0460,18311101.83,The British Museum,The Lewis Chessmen,The United Kingdom,Uig,walrus ivory,Height: 7.90 centimetres,chess-piece,ObjectLabel,"Chess piece; walrus ivory; king: bearded; wearing floriated crown, tunic, mantle and brooch; seated upon high-backed chair holding sheathed sword; chair back: two horizontal compartments separated by zigzag band; upper filled with interlaced arcading of round arches; lower filled with symmetrical foliate ornaments; chair sides decorated with interlaced patterns.",49,https://www.britishmuseum.org/collection/object/H_1831-1101-83,1150-1200 (circa),,,English,"Chess piece; walrus ivory; king: bearded; wearing floriated crown, tunic, mantle and brooch; seated upon high-backed chair holding sheathed sword; chair back: two horizontal compartments separated by zigzag band; upper filled with interlaced arcading of round arches; lower filled with symmetrical foliate ornaments; chair sides decorated with interlaced patterns.","This chess piece is made from walrus ivory. It shows a king with a beard. He wears a crown decorated with leaf shapes. He also has a tunic, a cloak, and a brooch. The king sits on a high-backed chair. He holds a sword in its case.

The back of the chair has two horizontal sections. A zigzag band separates them. The top section has a pattern of interlaced round arches. The bottom section has matching leaf-like decorations. The sides of the chair are decorated with interlaced patterns.","Chess piece; walrus ivory; king: bearded. He wears a floriated crown, tunic, mantle, and brooch. He is seated on a high-backed chair, holding a sheathed sword. The back of the chair has two horizontal compartments, separated by a zigzag band. The upper compartment is filled with interlaced arcading of round arches. The lower compartment is filled with symmetrical foliate ornaments. The sides of the chair are decorated with interlaced patterns.","This chess piece, carved from walrus ivory, depicts a king. He has a beard and wears a crown decorated with floral patterns, a tunic, a cloak, and a brooch. Seated in a high-backed chair, he holds a sheathed sword. The back of the chair is divided into two horizontal sections separated by a zigzag band. The upper section is filled with a pattern of interlocking rounded arches, while the lower section features symmetrical leaf-like ornaments. The sides of the chair are decorated with interwoven patterns."
CT0461,18860401.1547,The British Museum,acroterion,The United Kingdom,Egypt,terracotta,"Height: 6.50 centimetres
Thickness: 2.80 centimetres
Width: 4.80 centimetres",acroterion,ObjectLabel,"Egyptian terracotta model palmette acroterion. The upper corner broken from a miniature altar, decorated on each side with a half-palmette. The altar was made in a multiple mould, probably of two pieces, but perhaps more. Traces of a matt red slip survive, inside and out and signs of burning within. Brown Nile silt with a light-brown core, abundant fine gold mica and some white inclusions.",65,https://www.britishmuseum.org/collection/object/G_1886-0401-1547,2ndC BC-1stC BC,,,English,"Egyptian terracotta model palmette acroterion. The upper corner broken from a miniature altar, decorated on each side with a half-palmette. The altar was made in a multiple mould, probably of two pieces, but perhaps more. Traces of a matt red slip survive, inside and out and signs of burning within. Brown Nile silt with a light-brown core, abundant fine gold mica and some white inclusions.","This is a small Egyptian decoration made from baked clay, called terracotta. It is shaped like a palm leaf and was once the top corner of a miniature altar. The altar was made using a mold, probably in two pieces, but maybe more. The object has a red coating, called a slip, on the inside and outside. There are also signs of burning inside. The clay is brown Nile silt with a light-brown center. It contains a lot of fine gold mica and some white specks.","Egyptian terracotta model palmette acroterion. The upper corner is broken off from a miniature altar. Each side of the altar is decorated with a half-palmette. The altar was made using a multiple mould, probably composed of two pieces, but possibly more. Traces of a matt red slip survive on both the interior and exterior. There are also signs of burning inside. The material is brown Nile silt with a light-brown core, abundant fine gold mica, and some white inclusions.","This small decorative object is an Egyptian terracotta ornament shaped like a stylized fan of leaves, known as a palmette. It was originally attached to the upper corner of a miniature altar, which has since broken off. Both visible sides of the ornament are decorated with a half-palmette design. The altar itself was made using a multi-part mold, likely consisting of two pieces, though possibly more. Traces of a matte red coating, called a slip, survive on both the interior and exterior surfaces. There are also signs of burning inside the altar. The object is made from brown Nile silt clay, which has a light-brown core and contains abundant fine gold mica as well as some white inclusions."
CT0462,20172044.2,The British Museum,cloth; adire,The United Kingdom,Nigeria,cotton,"Length: 191 centimetres
Width: 175 centimetres",Cloth,ObjectLabel,Indigo resist-dyed cloth (adire eleko); on factory-made cotton; two panels machine sewn tgether. Each panel is divided into four by seven squares. Hand-painted patterns include two squares with the pillars of Mapo Hall (in Ibadan) between which are four pestles (or spoons).,42,https://www.britishmuseum.org/collection/object/E_2017-2044-2,1969-1972 (between),,,English,Indigo resist-dyed cloth (adire eleko); on factory-made cotton; two panels machine sewn tgether. Each panel is divided into four by seven squares. Hand-painted patterns include two squares with the pillars of Mapo Hall (in Ibadan) between which are four pestles (or spoons).,"This cloth is called *adire eleko*. It is a type of indigo-dyed fabric. The dye was applied using a resist technique, where parts of the cloth are protected from the dye to create patterns.

The cloth is made from factory-made cotton. Two panels of this cotton were sewn together by machine. Each panel is divided into a grid of four squares by seven squares.

The patterns were painted by hand. Two of the squares show the pillars of Mapo Hall, a famous building in Ibadan, Nigeria. Between these pillars are four shapes that look like pestles (tools used for grinding) or spoons.",Indigo resist-dyed cloth (adire eleko); on factory-made cotton; two panels machine-sewn together. Each panel is divided into four by seven squares. Hand-painted patterns include two squares with the pillars of Mapo Hall (in Ibadan). Between these pillars are four pestles (or spoons).,"This cloth is a type of indigo-dyed fabric known as *adire eleko*, made using a resist-dyeing technique. It is sewn together from two machine-made cotton panels. Each panel is divided into a grid of four rows and seven columns. The patterns were painted by hand and include two squares featuring the pillars of Mapo Hall, a historic building in Ibadan, Nigeria. Between these pillars are four shapes that resemble pestles or spoons."
CT0463,"1983,U.1329",The British Museum,print; admission-ticket; invitation,The United Kingdom,United Kingdom,paper,"Height: 140 millimetres (sheet)
Width: 159 millimetres",Ticket,ObjectLabel,"Ticket addressed to A. W. Franks to see Falero's painting 'Nightmare' at the Gainsborough Gallery, with image of a creature behind the ticket, with a bat's wing, claw and bone rib cage. 1888
Wood-engraving and letterpress",36,https://www.britishmuseum.org/collection/object/P_1983-U-1329,1888,,Luis Ricardo Falero ,English,"Ticket addressed to A. W. Franks to see Falero's painting 'Nightmare' at the Gainsborough Gallery, with image of a creature behind the ticket, with a bat's wing, claw and bone rib cage. 1888
Wood-engraving and letterpress","A ticket from 1888 lets A. W. Franks see Falero's painting ""Nightmare"" at the Gainsborough Gallery. The ticket shows a creature with a bat's wing, a claw, and a rib cage made of bone. It was made using wood-engraving (a print carved into wood) and letterpress (a printing method using raised letters).","Ticket addressed to A. W. Franks, granting access to see Falero's painting *Nightmare* at the Gainsborough Gallery. The ticket includes an image of a creature: it has a bat's wing, a claw, and a bone rib cage. 1888.  
Medium: wood-engraving and letterpress.","Ticket addressed to A. W. Franks for viewing Falero's painting 'Nightmare' at the Gainsborough Gallery. The ticket features an image of a creature with a bat's wing, claw, and skeletal rib cage. 1888
Wood engraving (a technique where the design is carved into a block of wood and then printed) and letterpress (a method of printing using movable type)"
CT0464,18760708.2792,The British Museum,print; admission-ticket; invitation,The United Kingdom,United Kingdom,paper,"Height: 112 millimetres (sheet)
Width: 156 millimetres",Ticket,ObjectLabel,"Ticket to see Frith's painting 'The Railway Station', with central image of a steam train arriving at the station with figures; empty space at the top to add name. 1865
Lithograph",31,https://www.britishmuseum.org/collection/object/P_1876-0708-2792,1865,,Henry Graves & Co,English,"Ticket to see Frith's painting 'The Railway Station', with central image of a steam train arriving at the station with figures; empty space at the top to add name. 1865
Lithograph","This ticket lets you see William Powell Frith's painting *The Railway Station*. The main image shows a steam train arriving at a station. People are waiting on the platform. There is empty space at the top of the ticket for your name. This ticket was made in 1865. It is a lithograph, which is a type of print made by drawing on stone.","Ticket for Frith's painting *The Railway Station*.  
The central image shows a steam train arriving at the station, with figures.  
There is empty space at the top, where a name could be added.  
1865  
Lithograph","**Adapted Text:**

This is a ticket to see William Powell Frith's painting *The Railway Station*. The artwork shows a steam train pulling into a station, surrounded by a crowd of people. The ticket itself is a lithograph—a type of print made by drawing on stone or metal with a greasy substance, then pressing ink onto paper. It was created in 1865. Notice the empty space at the top, where a visitor's name could be added."
CT0465,20154130.4,The British Museum,admission-ticket,The United Kingdom,United Kingdom,paper,"Length: 125 millimetres
Width: 81 millimetres",Ticket,ObjectLabel,"Paper admission ticket. (whole)
Photographs of, left to right, Klimt painting, the Leopold Museum and Shiele painting; inscription in black above: multicolour print on white background.
Inscription, in black print on white background.",33,https://www.britishmuseum.org/collection/object/C_2015-4130-4,2014,,Egon Schiele,English,"Paper admission ticket. (whole)
Photographs of, left to right, Klimt painting, the Leopold Museum and Shiele painting; inscription in black above: multicolour print on white background.
Inscription, in black print on white background.","This is a paper admission ticket. It has photographs on it. From left to right, you can see a painting by Klimt, the Leopold Museum, and a painting by Schiele. Above the photos, there is black text printed on a white background. The rest of the ticket has more black text printed on a white background.","Paper admission ticket (full ticket).

Photographs show, from left to right: a painting by Klimt, the Leopold Museum, and a painting by Schiele. Above these images, there is an inscription in black. The background is white, with multicolour print.

Inscription: black print on a white background.","Admission ticket made of paper.  
On the left side, there are photographs of a painting by Gustav Klimt, the Leopold Museum building, and a painting by Egon Schiele. Above these images, the text is printed in black on a white background, using multiple colors in the print itself.  
Below, additional text appears in black print on a white background."
CT0466,20154130.5,The British Museum,admission-ticket,The United Kingdom,Turkey,paper,"Length: 139 millimetres
Width: 86 millimetres",Ticket,ObjectLabel,"Paper admission ticket. (whole)
Photograph, view of the Basilica Cistern in Istanbul showing columns and arched roof; inscription to right in black: multicolour print on pink and white background.
Unidentified historical painting showing forces gathered, tree to left: multicolour print on white background.",43,https://www.britishmuseum.org/collection/object/C_2015-4130-5,2014,,Basilica Cistern Museum,English,"Paper admission ticket. (whole)
Photograph, view of the Basilica Cistern in Istanbul showing columns and arched roof; inscription to right in black: multicolour print on pink and white background.
Unidentified historical painting showing forces gathered, tree to left: multicolour print on white background.","**Paper admission ticket.**  
This is a ticket made of paper. It lets someone enter a place.

**Photograph of the Basilica Cistern in Istanbul.**  
The photo shows tall columns and a curved, arched roof. On the right side, there is black writing. The image is printed in many colors on a pink and white background.

**Unidentified historical painting of gathered forces.**  
This painting shows a group of soldiers or fighters gathered together. A tree is on the left side. The image is printed in many colors on a white background.","Paper admission ticket. (full object)

Photograph: view of the Basilica Cistern in Istanbul, showing columns and an arched roof. On the right side, there is an inscription in black. The print is multicolour on a pink and white background.

Unidentified historical painting: it shows gathered military forces, with a tree on the left. The print is multicolour on a white background.","Paper admission ticket. (Full ticket shown)

A photograph of the Basilica Cistern in Istanbul, capturing its rows of columns and arched ceiling. To the right, black text is printed against a pink and white background.

An unidentified historical painting, showing a gathering of military forces with a tree on the left side. This image is a multicolored print on a white background."
CT0467,18940102.67,The British Museum,admission-ticket,The United Kingdom,United Kingdom,paper,"Height: 99 millimetres
Width: 128 millimetres",Ticket,ObjectLabel,"View of the interior of a tent with visitors gathered before Copley's huge history painting (Guildhall Art Gallery), elaborately framed with pillars and swags, including two young men at left flirting with young women, and two older men at right seated with papers, figures at a desk behind at left; facsimile of the admission ticket to the exhibition, from an engraving by Bartolozzi. c.1850s-60s
Photomechincal reproduction",66,https://www.britishmuseum.org/collection/object/P_1894-0102-67,1850s-1860s,,Francesco Bartolozzi,English,"View of the interior of a tent with visitors gathered before Copley's huge history painting (Guildhall Art Gallery), elaborately framed with pillars and swags, including two young men at left flirting with young women, and two older men at right seated with papers, figures at a desk behind at left; facsimile of the admission ticket to the exhibition, from an engraving by Bartolozzi. c.1850s-60s
Photomechincal reproduction","This picture shows the inside of a tent. Visitors are gathered in front of a huge history painting by Copley. The painting has an elaborate frame with pillars and fabric decorations (swags). On the left, two young men are flirting with young women. On the right, two older men sit with papers. Behind them on the left, there are figures at a desk. The image also includes a copy of the admission ticket for the exhibition. This ticket comes from an engraving by Bartolozzi. The picture was made in the 1850s or 1860s. It is a photomechanical reproduction, meaning it was printed using a photographic process.","View of a tent interior, with visitors gathered in front of Copley’s large-scale history painting (Guildhall Art Gallery). The painting is elaborately framed with pillars and swags. On the left, two young men flirt with young women. On the right, two older men sit with papers. Behind them, on the left, figures are seated at a desk. The image includes a facsimile of the exhibition’s admission ticket, taken from an engraving by Bartolozzi. c.1850s–60s. Photomechanical reproduction.","This scene shows the inside of a tent where visitors are gathered in front of a massive history painting by Copley (now in the Guildhall Art Gallery). The painting is framed in an elaborate style, with pillars and decorative fabric drapes. On the left, two young men are flirting with young women, while on the right, two older men sit with papers. Behind them on the left, figures work at a desk. The image also includes a copy of the exhibition's admission ticket, based on an engraving by Bartolozzi. This reproduction dates from around the 1850s–60s and was made using a photomechanical process—a method that transfers photographs onto a printing surface."
CT0468,18730510.2662,The British Museum,admission-ticket,The United Kingdom,United Kingdom,paper,"Height: 203 millimetres
Width: 255 millimetres",Ticket,ObjectLabel,"Admission ticket to a performance organised by the Guild of Literature and Art, with figure representing the painter Richard Wilson at left, taking a painting to a pawn shop, and at right figure representing Daniel Defoe, with a manuscript of 'Robinson Crusoe' in his pocket, leaving the office of the publisher Edmund Curll with a sad expression on his face, met by his worried wife and daughter; books and pallette with paintbrushes lying in foreground; after Ward. 1851
Mixed method, including etching, aquatint and engraving, on chine collé",88,https://www.britishmuseum.org/collection/object/P_1873-0510-2662,1851,,,English,"Admission ticket to a performance organised by the Guild of Literature and Art, with figure representing the painter Richard Wilson at left, taking a painting to a pawn shop, and at right figure representing Daniel Defoe, with a manuscript of 'Robinson Crusoe' in his pocket, leaving the office of the publisher Edmund Curll with a sad expression on his face, met by his worried wife and daughter; books and pallette with paintbrushes lying in foreground; after Ward. 1851
Mixed method, including etching, aquatint and engraving, on chine collé","This ticket was for a show put on by the Guild of Literature and Art. On the left side, you can see the painter Richard Wilson. He is taking a painting to a pawn shop. On the right side is the writer Daniel Defoe. He has the manuscript for *Robinson Crusoe* in his pocket. Defoe is leaving the office of his publisher, Edmund Curll, with a sad look on his face. His worried wife and daughter meet him. In the front of the picture, there are books and a painter's palette with brushes. This artwork was made in 1851, based on a design by Ward. The artist used a mix of methods: etching, aquatint, and engraving. It was printed on a special paper called chine collé.","Admission ticket to a performance organized by the Guild of Literature and Art.  
On the left, a figure representing the painter Richard Wilson takes a painting to a pawn shop.  
On the right, a figure representing Daniel Defoe has a manuscript of *Robinson Crusoe* in his pocket. He leaves the office of the publisher Edmund Curll with a sad expression. His worried wife and daughter meet him.  
Books and a palette with paintbrushes lie in the foreground.  
The composition is based on a work by Ward.  
Date: 1851.  
Medium: mixed method, including etching, aquatint, and engraving, on chine collé.","This admission ticket was created for an event put on by the Guild of Literature and Art. On the left, we see a figure representing the painter Richard Wilson, shown bringing a painting to a pawn shop. On the right, the writer Daniel Defoe—with a manuscript of *Robinson Crusoe* in his pocket—is leaving the office of the publisher Edmund Curll. His worried wife and daughter meet him as he walks away with a sad expression. Books and an artist’s palette with paintbrushes lie in the foreground. The image was made after an original design by Ward, in 1851.

The print uses a combination of techniques: etching, aquatint, and engraving. It is printed on *chine collé*, a method where a thin sheet of paper is bonded to a stronger backing sheet."
CT0469,18680808.13597,The British Museum,admission-ticket,The United Kingdom,United Kingdom,paper,"Height: 190 millimetres
Width: 220 millimetres (cut irregularly)",Ticket,ObjectLabel,"Admission ticket to a performance organised by the Guild of Literature and Art, with figure representing the painter Richard Wilson at left, taking a painting to a pawn shop, and at right figure representing Daniel Defoe, with a manuscript of 'Robinson Crusoe' in his pocket, leaving the office of the publisher Edmund Curll with a sad expression on his face, met by his worried wife and daughter; books and pallette with paintbrushes lying in foreground; after Ward. 1851
Mixed method, including etching, aquatint and engraving, on chine collé",88,https://www.britishmuseum.org/collection/object/P_1868-0808-13597,1851,,,English,"Admission ticket to a performance organised by the Guild of Literature and Art, with figure representing the painter Richard Wilson at left, taking a painting to a pawn shop, and at right figure representing Daniel Defoe, with a manuscript of 'Robinson Crusoe' in his pocket, leaving the office of the publisher Edmund Curll with a sad expression on his face, met by his worried wife and daughter; books and pallette with paintbrushes lying in foreground; after Ward. 1851
Mixed method, including etching, aquatint and engraving, on chine collé","This ticket was for a show put on by the Guild of Literature and Art. On the left side, you can see the painter Richard Wilson. He is taking a painting to a pawn shop. On the right side, the writer Daniel Defoe is leaving a publisher's office. He has a sad look on his face. A copy of his book *Robinson Crusoe* sticks out of his pocket. His worried wife and daughter meet him outside. Books and a painter's palette with brushes lie on the ground in front. This artwork was made in 1851. It was created using a mix of methods: etching, aquatint, and engraving. The print is on a special paper called chine collé.","Admission ticket for a performance organized by the Guild of Literature and Art. On the left, a figure representing the painter Richard Wilson takes a painting to a pawn shop. On the right, a figure representing Daniel Defoe has a manuscript of *Robinson Crusoe* in his pocket. He leaves the office of the publisher Edmund Curll with a sad expression. His worried wife and daughter meet him. Books and a palette with paintbrushes lie in the foreground. The work is after Ward. 1851.

Mixed method, including etching, aquatint, and engraving, on chine collé.","This admission ticket was created for a performance organized by the Guild of Literature and Art. On the left side, the figure represents the painter Richard Wilson, shown bringing a painting to a pawn shop. On the right, the figure represents the author Daniel Defoe, with a manuscript of *Robinson Crusoe* in his pocket. He is shown leaving the office of the publisher Edmund Curll with a sad expression, while his worried wife and daughter meet him. Books and a painter’s palette with brushes lie in the foreground. The image was made after an earlier work by the artist Ward, in 1851.

The print was created using a combination of techniques: etching (where lines are cut into a metal plate with acid), aquatint (which creates soft, wash-like tones), and engraving (where lines are cut directly into the plate). It was printed on a type of paper called *chine collé*, where a thin, delicate sheet is layered onto a stronger backing paper."
CT0470,18510908.3,The British Museum,admission-ticket,The United Kingdom,United Kingdom,paper,"Height: 203 millimetres
Width: 255 millimetres",Ticket,ObjectLabel,"Admission ticket to a performance organised by the Guild of Literature and Art, with figure representing the painter Richard Wilson at left, taking a painting to a pawn shop, and at right figure representing Daniel Defoe, with a manuscript of 'Robinson Crusoe' in his pocket, leaving the office of the publisher Edmund Curll with a sad expression on his face, met by his worried wife and daughter; books and pallette with paintbrushes lying in foreground; after Ward. 1851
Mixed method, including etching, aquatint and engraving, on chine collé",88,https://www.britishmuseum.org/collection/object/P_1851-0908-3,1851,,,English,"Admission ticket to a performance organised by the Guild of Literature and Art, with figure representing the painter Richard Wilson at left, taking a painting to a pawn shop, and at right figure representing Daniel Defoe, with a manuscript of 'Robinson Crusoe' in his pocket, leaving the office of the publisher Edmund Curll with a sad expression on his face, met by his worried wife and daughter; books and pallette with paintbrushes lying in foreground; after Ward. 1851
Mixed method, including etching, aquatint and engraving, on chine collé","This ticket was for a show put on by the Guild of Literature and Art. On the left side, you can see the painter Richard Wilson. He is taking a painting to a pawn shop. On the right side is the writer Daniel Defoe. He has the manuscript for *Robinson Crusoe* in his pocket. He is leaving the office of his publisher, Edmund Curll, with a sad look on his face. His worried wife and daughter meet him. In the front of the scene, there are books and a painter’s palette with brushes. This artwork was made in 1851, based on a design by Ward. The artist used a mix of methods: etching, aquatint, and engraving. It was printed on a special paper called chine collé.","Admission ticket to a performance organized by the Guild of Literature and Art. On the left, a figure representing the painter Richard Wilson brings a painting to a pawn shop. On the right, a figure representing Daniel Defoe has a manuscript of *Robinson Crusoe* in his pocket. He leaves the office of the publisher Edmund Curll with a sad expression. His worried wife and daughter meet him. Books and a palette with paintbrushes lie in the foreground. The composition is based on a work by Ward. 1851.

Mixed method, including etching, aquatint, and engraving, on chine collé.","This admission ticket was created for an event held by the Guild of Literature and Art. On the left side, the ticket shows the painter Richard Wilson bringing a painting to a pawn shop. On the right, the writer Daniel Defoe is shown leaving the office of his publisher, Edmund Curll, with a sad expression. Defoe has a manuscript of *Robinson Crusoe* in his pocket, and his worried wife and daughter meet him outside. Books and an artist’s palette with paintbrushes lie in the foreground. The image was made after an earlier work by the artist Ward, in 1851.

The print was created using a combination of techniques: etching (where lines are cut into a metal plate with acid), aquatint (which creates soft, wash-like tones), and engraving (where lines are cut directly into the plate). It was printed on *chine collé*, a method where a thin, delicate sheet of paper is attached to a stronger backing paper during printing."
CT0471,"1983,U.1383",The British Museum,admission-ticket,The United Kingdom,United Kingdom,paper,"Height: 94 millimetres (sheet)
Width: 138 millimetres (sheet)",Ticket,ObjectLabel,"Ticket to a special exhibition at the South Kensington Museum, with signature by James Beck; am emblem on the top left with the letters VR and a crown above. 1862
Woodcut and letterpress",33,https://www.britishmuseum.org/collection/object/P_1983-U-1383,1862,,,English,"Ticket to a special exhibition at the South Kensington Museum, with signature by James Beck; am emblem on the top left with the letters VR and a crown above. 1862
Woodcut and letterpress","This is a ticket for a special exhibition at the South Kensington Museum. It has a signature by James Beck. In the top left corner, there is an emblem with the letters ""VR"" and a crown above them. The ticket is from 1862. It was made using a woodcut and letterpress.","Ticket for a special exhibition at the South Kensington Museum. It bears the signature of James Beck. In the top left corner, there is an emblem showing the letters ""VR"" with a crown above. The date is 1862. The medium is woodcut and letterpress.","Ticket to a special exhibition at the South Kensington Museum, signed by James Beck. In the top left corner, there is an emblem featuring the letters ""VR"" with a crown above it. 1862. This ticket was made using a woodcut (a design carved into a block of wood and then printed) combined with letterpress (a method of printing using movable type)."
