text_id,strategy,voice_total,accuracy_total,accessibility,comment,parse_success,raw_output,Hedging,Attribution,Art Terms,Semantic Similarity,Entity Preservation,BERTScore F1
CT0396,persona3,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it is slightly more accessible. The interpretative framing remains intact, presenting the subject matter with appropriate respect."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All key themes, facts, and contextual details are preserved accurately, ensuring the original meaning is maintained."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 5, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity without sacrificing essential content."", ""accessibility"": 5}",2.5,0.0,0.0,0.9455581903457642,0.75,0.9583153128623962
CT0396,persona2,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it is slightly more accessible. The interpretative framing remains intact, and domain-specific language is mostly preserved."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All key themes, facts, and contextual details are accurately preserved, ensuring the same understanding as the original."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The language is simplified appropriately for the intended audience while maintaining clarity and essential content."", ""accessibility"": 4}",5.555555555555555,0.0,0.0,0.956047534942627,0.75,0.9674938917160034
CT0397,lexical,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it simplifies some language. The interpretative framing remains intact, preserving the original's thematic connections."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are accurately preserved, ensuring the same understanding of the original text."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for its intended audience, enhancing clarity while maintaining essential content."", ""accessibility"": 4}",0.0,0.0,1.2195121951219512,0.910364866256714,0.6666666666666666,0.986065685749054
CT0397,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice. However, it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual nuances are slightly simplified."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}",0.0,0.0,2.34375,0.758763313293457,0.3333333333333333,0.916210412979126
CT0397,persona2,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it is slightly more accessible. The interpretative framing remains intact, preserving the original's thematic connections."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are accurately preserved, ensuring the same understanding of the original text."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The language is simplified appropriately for the intended audience while maintaining clarity and essential content."", ""accessibility"": 4}",0.0,0.0,3.4482758620689653,0.9387394785881042,1.0,0.9639921188354492
CT0397,persona3,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts towards a more conversational tone, which detracts from the original's professional voice. However, it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual nuances are slightly less emphasized."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}",0.0,0.0,2.380952380952381,0.8088420629501343,0.3333333333333333,0.9219703674316406
CT0398,lexical,4.0,4.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it simplifies some vocabulary. The overall authority and expertise are mostly preserved."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor details slightly altered, such as 'quiver' to 'arrow holder'."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for a broader audience while maintaining clarity and essential content."", ""accessibility"": 4}",0.0,0.0,0.0,0.9872310161590576,1.0,0.990939199924469
CT0398,persona2,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and preserves the interpretative framing of the original, though it slightly shifts towards a more accessible language. The use of terms like 'half-nude' instead of 'half-naked' reflects a careful choice of vocabulary that retains authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are accurately retained, ensuring that the adapted text conveys the same understanding as the original."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The language is simplified appropriately for the intended audience while maintaining clarity and essential content, making it accessible without being overly simplistic."", ""accessibility"": 4}",0.0,0.0,0.0,0.9413323998451232,1.0,0.956857681274414
CT0398,persona3,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it simplifies some language. The interpretative framing remains consistent with the original."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are preserved accurately, with no misleading interpretations introduced."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 5, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is clear and accessible, using simpler language and structure appropriate for the intended audience without losing essential content."", ""accessibility"": 5}",0.0,0.0,0.0,0.9366562366485596,0.8,0.9521999955177308
CT0398,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original curatorial voice, but it retains the interpretative framing and authority in its assertions."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual nuances are simplified, which may affect depth of understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible for a general audience, with appropriate simplifications that enhance understanding without losing essential content."", ""accessibility"": 5}",0.0,0.0,0.9708737864077668,0.786644697189331,0.8,0.8959547877311707
CT0399,lexical,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it simplifies some language. The interpretative framing remains intact, preserving the original's significance."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved accurately, with only minor adjustments that do not affect overall understanding."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for a broader audience while maintaining clarity and essential content."", ""accessibility"": 4}",0.0,0.0,0.0,0.9656627774238586,1.0,0.97008615732193
CT0399,persona3,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it is slightly more accessible. The interpretative framing remains consistent with the original."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are accurately preserved, ensuring the same understanding of the work."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and simplified appropriately for the intended audience, enhancing comprehension without losing essential content."", ""accessibility"": 5}",0.0,0.0,1.7857142857142856,0.7084609866142273,0.5,0.9004108905792236
CT0399,persona2,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and preserves the interpretative framing of the original, though it simplifies some language. It retains domain-specific vocabulary while ensuring clarity."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are accurately conveyed, with no significant omissions or distortions."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 5, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for the intended audience, enhancing clarity without sacrificing essential content."", ""accessibility"": 5}",2.666666666666667,0.0,1.3333333333333337,0.779373288154602,0.5,0.8853135704994202
CT0399,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the original's tone, making it more conversational, which detracts from the professional curatorial voice. However, it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual richness is lost in the simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, using clear language and structure appropriate for a general audience while maintaining essential content."", ""accessibility"": 5}",0.0,0.0,1.9230769230769231,0.8152672052383423,0.5,0.9084786772727966
CT0400,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice, but it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The main ideas and factual content are preserved, though some contextual depth is slightly reduced."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}",6.8181818181818175,0.0,0.0,0.9260390996932985,1.0,0.9314780235290528
CT0400,lexical,5.0,5.0,5.0,,True,"{""voice_professional_tone"": 5, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 5, ""voice_narrative_authority"": 5, ""voice_rationale"": ""The adapted text maintains a professional tone and the original's interpretative framing, with no loss of domain-specific expertise or narrative authority."", ""voice_preservation"": 5, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes, factual details, and contextual information are preserved accurately, ensuring the same understanding as the original."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 5, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is clear and accessible, using appropriate language and structure for the intended audience without oversimplifying the content."", ""accessibility"": 5}",6.122448979591836,0.0,0.0,0.9867943525314332,1.0,0.993987500667572
CT0400,persona2,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it is slightly more accessible. The domain-specific vocabulary is mostly preserved, maintaining the author's authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes and factual details are accurately conveyed, with no significant omissions or distortions."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for the intended audience, enhancing clarity while retaining essential content."", ""accessibility"": 4}",2.0408163265306123,0.0,2.0408163265306123,0.9399569630622864,1.0,0.9512386918067932
CT0400,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it is slightly more conversational. The domain-specific language is simplified but still maintains authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but the adaptation omits some contextual richness that could enhance understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible, making it suitable for a broader audience while still conveying essential content."", ""accessibility"": 5}",6.8181818181818175,0.0,0.0,0.9548888206481934,1.0,0.9636235237121582
CT0401,lexical,4.0,4.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though some simplifications slightly shift the voice. Domain-specific terms are mostly preserved, maintaining authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified appropriately for the intended audience, enhancing clarity while retaining essential content."", ""accessibility"": 4}",0.0,0.0,1.4814814814814816,0.9920086860656738,1.0,0.9868614077568054
CT0401,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the tone and language, making it more accessible but at the cost of some professional nuance. It retains the interpretative framing but loses some of the authoritative voice of the original."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual richness is slightly diminished."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}",2.272727272727273,0.0,3.0303030303030303,0.9538930654525756,0.6666666666666666,0.9384363889694214
CT0401,persona2,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and preserves the interpretative framing of the original, though it is slightly less formal. The domain-specific vocabulary is mostly retained, contributing to a credible curatorial voice."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible, with appropriate simplifications for the intended audience, while still retaining essential content."", ""accessibility"": 5}",0.0,0.0,3.10077519379845,0.958266019821167,0.6666666666666666,0.9552924633026124
CT0401,persona3,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the tone and language, making it feel less authoritative and more conversational, which detracts from the original curatorial voice. However, it retains the interpretative framing and thematic connections."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances and contextual details are less emphasized, which may affect depth of understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension while maintaining essential content."", ""accessibility"": 5}",2.255639097744361,0.0,3.7593984962406015,0.959169864654541,0.6666666666666666,0.9364218711853028
CT0402,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice, but it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some contextual richness is lost in the simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a general audience, enhancing clarity and comprehension without significant loss of content."", ""accessibility"": 5}",1.3333333333333337,0.0,2.666666666666667,0.9620838165283204,0.6,0.9294795989990234
CT0402,lexical,3.0,4.0,4.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 3, ""voice_rationale"": ""The adapted text simplifies the tone and language, which affects the professional voice, but it retains the interpretative framing. However, some domain-specific terms are replaced with more general language, which diminishes the authoritative tone."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The main ideas and factual details are preserved, but some nuances and contextual richness are lost due to simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified effectively for a broader audience, enhancing clarity and comprehension while maintaining essential content."", ""accessibility"": 4}",0.0,0.0,2.9940119760479043,0.9899556636810304,1.0,0.9746769666671752
CT0402,persona2,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and authoritative voice, though it simplifies some language. The interpretative framing remains intact, effectively conveying the exhibition's significance."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved accurately, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 5, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is well-adapted for non-native speakers with art knowledge, using clear language and accessible terminology while maintaining essential content."", ""accessibility"": 5}",0.0,0.0,2.1929824561403506,0.9671587944030762,0.8,0.9098556041717528
CT0402,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and interpretative framing, though it leans slightly more towards accessibility, which may affect the original's authoritative voice. Domain-specific terms are preserved, contributing to a strong curatorial presence."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The adapted text retains all central themes and factual details accurately, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while maintaining essential content and context."", ""accessibility"": 5}",0.5747126436781609,0.0,2.8735632183908044,0.9774842262268066,0.9,0.9452133774757384
CT0403,lexical,3.0,4.0,4.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 3, ""voice_rationale"": ""The adapted text simplifies the tone and language, which detracts from the original's professional voice, but it retains the interpretative framing. However, the use of phrases like 'faraway home' and 'old Greek city' introduces a more casual tone."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The main ideas and factual details are preserved, but some contextual nuances are lost, such as the significance of the garden's name and its relation to classical history."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text is simplified effectively for a broader audience while maintaining clarity and essential content, making it accessible without being overly simplistic."", ""accessibility"": 4}",0.0,0.0,4.065040650406504,0.987059473991394,1.0,0.9756357669830322
CT0403,persona2,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text maintains a professional tone and preserves the interpretative framing of the original, though it is slightly more straightforward. The authority and expertise are retained, but the overall voice feels less distinctive due to simplifications."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes, facts, and contextual details are accurately preserved, ensuring the intended understanding remains intact."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible, with appropriate simplifications that enhance understanding for the intended audience without losing essential content."", ""accessibility"": 5}",0.0,0.0,4.580152671755725,0.961051106452942,0.9090909090909092,0.945541262626648
CT0403,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the original's tone, making it feel less formal and authoritative, which affects the professional tone. However, it retains the interpretative framing and narrative authority."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The main ideas and factual details are preserved, but some contextual nuances about Finlay's work and its significance are less emphasized."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, using clear language and structure appropriate for a general audience while maintaining essential content."", ""accessibility"": 5}",0.7633587786259541,0.0,3.816793893129771,0.9439551830291748,0.9090909090909092,0.9341609477996826
