ID,CuratorialText,persona3_adapted,word_count_original,word_count_adapted,error
CT0281,"The imagery on this plate represents the earliest known depiction of a well-known episode from the story of Bahram Gur or Bahram V, the Sasanian king (r. 420 –438). The story seems to have been popular for centuries—both in Sasanian times and under the Islamic rule that followed—but was only recorded in the Shahnamah, or Book of Kings, by Firdausi in the early eleventh century A.D., centuries after this plate was created. The Shahnamah recounts how Bahram Gur, challenged to feats of archery by his favorite musician, Azadeh, changed a male gazelle to a female and a female to a male and pinned the hind leg of an animal to its ear. This plate directly refers to the story of Bahram Gur because the horns of the male have been shot off with an arrow, transforming his appearance into that of a female, while the two arrows embedded in the head of the female make her appear to have horns like those of a male gazelle. This plate was likely hammered into shape and then decorated to highlight its varied surface contours and colors, making its human and animal forms stand out in relief. It was partially gilded using a mixture of mercury and gold, which could be painted onto the surface. Large numbers of gold and silver vessels made during Sasanian rule in Iran and Mesopotamia have survived, demonstrating an ancient Near Eastern tradition that spread westward to the Hellenistic and Roman world, where vessels made of precious metals also became symbols of power and prestige. These objects, presumably official state products, were presented as royal gifts to persons of importance within Sasanian Iran and beyond its borders.","This plate shows the earliest known picture of a famous story about Bahram Gur (also called Bahram V), a king who ruled from 420 to 438 AD. The story was popular for hundreds of years, both during his time and later under Islamic rule. But it wasn't written down until the early 1000s AD, in a book called the *Shahnamah* (or *Book of Kings*) by the poet Firdausi. That's centuries after this plate was made.

The *Shahnamah* tells how Bahram Gur was challenged to an archery contest by his favorite musician, Azadeh. He had to shoot arrows to change a male gazelle into a female, and a female into a male. He also had to pin a gazelle's back leg to its ear. This plate shows that story directly: the male gazelle's horns have been shot off with an arrow, making it look like a female. Meanwhile, two arrows stuck in the female gazelle's head make it look like it has horns, like a male.

The plate was probably hammered into shape first, then decorated to bring out its different surfaces and colors. This made the human and animal figures stand out in relief (raised from the background). It was partly covered with gold using a mixture of mercury and gold, which could be painted on.

Many gold and silver vessels from the Sasanian period in Iran and Mesopotamia have survived. They show an ancient tradition from the Near East that spread west to the Greek and Roman worlds, where precious metal vessels also became symbols of power and status. These objects were likely official state products, given as royal gifts to important people in Sasanian Iran and beyond.",279,279,
CT0282,"This solid-cast sculpture is one of a pair of nearly identical images of a hero or a demon wearing the upturned boots associated with highland regions, his power enhanced by the mighty horns of the ibex on his head and the body and wings of a bird of prey draped around his shoulders. It was created at the time the first cities emerged in ancient Sumer. A new world view conceived of human figures in realistic terms, through accurate proportions and highly modeled forms with distinctive features. The blending of human and animal forms to visualize the supernatural world and perhaps to express shamanistic beliefs, however, is more characteristic of the contemporary arts of Proto-Elamite Iran, where a remarkable tradition of metalworking developed during this period.","This solid metal statue is one of two nearly identical figures showing either a hero or a demon. The figure wears boots that curl up at the toes, a style linked to mountain regions. Its power is shown by the large horns of an ibex (a type of wild goat) on its head, and the body and wings of a bird of prey draped over its shoulders.

The statue was made during the time when the first cities were being built in ancient Sumer (in what is now Iraq). At that time, people began to see the human body in a new way—they started making figures that looked more realistic, with accurate body proportions and detailed, lifelike features.

However, mixing human and animal features to show the supernatural world—and possibly to express shamanistic beliefs—was more common in the art of Proto-Elamite Iran (in what is now western Iran). This region developed a remarkable tradition of metalworking during this same period.",126,160,
CT0283,"This fragmentary piece takes the form of the face of a roaring lion. It was found in a storeroom at Fort Shalmaneser, a royal building at Nimrud that was probably used to store booty and tribute collected by the Assyrians while on military campaign. During the final defeat of Assyria at the end of the seventh century B.C., the royal complexes at Nimrud were sacked and burned, and the lion was likely blackened through exposure to fire at this time. The flat back suggests that this piece may have originally been attached to a piece of wooden furniture such as the arm of a chair. The right cheek, eyebrows, and incised muzzle are detailed with incised dots and the eyes are deeply carved for now-lost semiprecious stone or colored glass inlays. A pattern of painted white triangles outlined with raised ribs is preserved on the right side at the back of the face, perhaps to represent a mane. Scenes of the Assyrian king hunting lions are depicted on royal reliefs from the Assyrian palaces. Because it shares the same subject matter, this piece has been attributed to an Assyrian style. Built by the Assyrian king Ashurnasirpal II, the palaces and storerooms of Nimrud housed thousands of pieces of carved ivory. Most of the ivories served as furniture inlays or small precious objects such as boxes. While some of them were carved in the same style as the large Assyrian reliefs lining the walls of the Northwest Palace, the majority of the ivories display images and styles related to the arts of North Syria and the Phoenician city-states. Phoenician style ivories are distinguished by their use of imagery related to Egyptian art, such as sphinxes and figures wearing pharaonic crowns, and the use of elaborate carving techniques such as openwork and colored glass inlay. North Syrian style ivories tend to depict stockier figures in more dynamic compositions, carved as solid plaques with fewer added decorative elements. However, some pieces do not fit easily into any of these three styles. Most of the ivories were probably collected by the Assyrian kings as tribute from vassal states, and as booty from conquered enemies, while some may have been manufactured in workshops at Nimrud. The ivory tusks that provided the raw material for these objects were almost certainly from African elephants, imported from lands south of Egypt, although elephants did inhabit several river valleys in Syria until they were hunted to extinction by the end of the eighth century B.C.","**Adapted Text:**

This broken piece is shaped like the face of a roaring lion. It was found in a storage room at Fort Shalmaneser, a royal building in the ancient city of Nimrud. The fort was probably used to store treasure and goods that the Assyrians took from other places during their military campaigns.

When the Assyrian Empire was finally defeated at the end of the 600s B.C., the royal buildings at Nimrud were looted and burned. The lion's face was likely blackened by fire at that time.

The back of the piece is flat, which suggests it was originally attached to a piece of wooden furniture, like the arm of a chair. The right cheek, eyebrows, and mouth area are decorated with small carved dots. The eyes are carved deeply, probably to hold precious stones or colored glass that have since been lost. On the right side at the back of the face, there is a pattern of white triangles outlined with raised lines. This may have been meant to show the lion's mane.

Scenes of Assyrian kings hunting lions appear on stone carvings from Assyrian palaces. Because this piece shows the same subject, experts believe it was made in the Assyrian style.

The palaces and storage rooms at Nimrud were built by the Assyrian king Ashurnasirpal II. They once held thousands of carved ivory objects. Most of these ivories were used as decorations on furniture or as small precious items like boxes. Some were carved in the same style as the large stone carvings that lined the walls of the Northwest Palace. But most of the ivories show images and styles from North Syria and the Phoenician city-states.

Ivories in the Phoenician style often use images from Egyptian art, such as sphinxes (mythical creatures with a lion's body and a human head) and figures wearing Egyptian-style crowns. They also use detailed carving techniques like openwork (cutting all the way through the ivory) and colored glass inlays.

Ivories in the North Syrian style tend to show thicker, heavier figures in more active poses. They are carved as solid pieces with fewer added decorations.

However, some pieces don't fit neatly into any of these three styles.

Most of the ivories were probably collected by Assyrian kings as tribute (gifts from weaker states) or as loot from conquered enemies. A few may have been made in workshops at Nimrud itself. The ivory tusks used to make these objects almost certainly came from African elephants, imported from lands south of Egypt. Elephants did live in several river valleys in Syria, but they were hunted to extinction by the end of the 700s B.C.",416,441,
CT0284,"Of the many legacies left by the ancient civilizations of southern Mesopotamia, the invention of writing is paramount. At the end of the fourth millennium B.C., written language developed in the region, first as pictographs and then evolving into abstract forms called cuneiform. The pictographs, like the ones on this tablet, are called proto-cuneiform and were drawn in the clay with a pointed implement. Circular impressions alongside the pictographs represented numerical symbols. Cuneiform (meaning wedge-shaped) script was written by pressing a reed pen or stylus with a wedge-shaped tip into a clay tablet. Clay, when dried to a somewhat hardened state, made a fine surface for writing, and when fired the records written on it became permanent. Early writing was used primarily as a means of recording and storing economic information. This tablet most likely documents grain distributed by a large temple, although the absence of verbs in early texts makes them difficult to interpret with certainty. In addition to the writing that appears on this tablet, the imagery of the cylinder seal, which was incompletely impressed on both faces and the edges of the tablet before it was inscribed, also records information. This seal apparently has not survived. The seal impression depicts a male figure guiding two dogs on a leash and hunting or herding boars in a reed marsh. He is the so-called priest-king, a male figure who can be identified by his dress and pose. Here he appears in his role as the good shepherd who protects flocks from wild predators.","Of all the achievements of the ancient civilizations in southern Mesopotamia, the invention of writing is the most important. Around 3200 BCE, written language began to develop in this region. It started as simple picture symbols, called pictographs, and later evolved into abstract shapes known as cuneiform.

The pictographs on this tablet are called proto-cuneiform. They were drawn into soft clay using a pointed tool. The round marks next to the pictures are numbers. Cuneiform, which means ""wedge-shaped,"" was made by pressing a reed pen with a wedge-shaped tip into a clay tablet. When clay dried to a firm but not fully hard state, it made a good surface for writing. If the clay was then fired (baked), the writing became permanent.

Early writing was mainly used to record and store economic information—like keeping track of goods and payments. This tablet most likely records grain distributed by a large temple. However, because early texts don't include verbs, it's hard to know for sure what they mean.

In addition to the writing on this tablet, there is also an image from a cylinder seal. A cylinder seal is a small carved stone that, when rolled across wet clay, leaves a picture. This seal was pressed onto both sides and the edges of the tablet before the writing was added. The original seal itself has not survived.

The seal shows a male figure leading two dogs on a leash, while hunting or herding wild boars in a marsh full of reeds. This figure is called the ""priest-king,"" a title based on his clothing and pose. Here, he appears in the role of a good shepherd—someone who protects his flocks from wild animals.",254,280,
CT0285,"In ancient Mesopotamia, a cylinder-shaped seal could be rolled on a variety of objects made of clay. When seals were impressed on tablets or tablet cases the seal impressions served to identify the authority responsible for what was written in the documents, much as a signature does today. When seals were impressed on sealings — lumps of clay that were used to secure doors and the lids of storage jars— the seal impressions served to identify their owner and protect against unauthorized opening. Many cylinder seals have survived because they were made of durable materials, particularly stone, but also metal and fired clay. Perforated through the middle like a bead, seals were also believed to have apotropaic, or protective, functions and were worn as jewelry or pinned on garments.

The modern impression of a seal is shown here so that the entire design can be seen. The scene is composed of two basic groupings that form an overall continuous design unified by the stylized landscape setting. In one group, two tall trees flank a hunter grasping an ibex. Above the man a cuneiform inscription gives the name of the seal owner, Balu-ili, who was a court official, and his profession, cupbearer. In the other group, ibexes stand on mountains, facing each other and flanking three trees. This seal was made during the Akkadian period, when the iconography used by the seal engraver expanded to include a variety of new mythological, thematic, and narrative subjects. Here, the already ancient motif of the hunt is given a new setting in a clearly defined landscape. If there was a relationship between this imagery and the inscribed text, its meaning is no longer understood.

Sacred and secular ideas, fundamental to the beliefs of ancient Mesopotamian peoples, were visualized in the miniature images carved on the seals. The carver used intaglio, a technique in which the forms were cut into the stone, to create the raised impression. The challenge of the seal carver was to create a design that would maintain its balance and clarity when rolled out only half its length on a small surface or twice its length on a larger surface. On the left and right edges of the impression one can see how the rolled out design begins to repeat. Unlike much of the art of the ancient Near East, which survives only in a fragmentary state, cylinder seals are in the unique position of appearing almost exactly as they would have looked to the ancient people who used them.","In ancient Mesopotamia, people used small cylinder-shaped seals made of stone, metal, or baked clay. These seals could be rolled across soft clay objects. When pressed onto clay tablets or tablet cases, the seal's design worked like a signature—it showed who was responsible for the document. When rolled onto lumps of clay used to seal doors or storage jars, the design proved who owned the item and helped prevent unauthorized opening. Many of these seals have survived because they were made from durable materials. They were often pierced through the middle like a bead, and people wore them as jewelry or pinned them to their clothes, believing they offered protection.

The image you see here is a modern copy of the seal's design, so you can see the full pattern. The scene has two main parts that flow together into one continuous picture, set in a stylized landscape. In one part, two tall trees stand on either side of a hunter who is grabbing an ibex (a type of wild goat). Above the man, there is an inscription in cuneiform (an ancient writing system) that gives the seal owner's name, Balu-ili, who was a court official, and his job title, cupbearer. In the other part, ibexes stand on mountains, facing each other with three trees between them. This seal was made during the Akkadian period, when seal carvers began to include more mythological, thematic, and story-based subjects. Here, the very old theme of hunting is shown in a clearly defined landscape. If there was any connection between this picture and the written text, we no longer know what it meant.

Both sacred and everyday ideas, which were central to the beliefs of ancient Mesopotamian people, were shown in these tiny carvings. The carver used a technique called intaglio, where the design is cut into the stone, so that when rolled, the raised parts create the image. The carver's challenge was to make a design that would look balanced and clear whether it was rolled out only halfway on a small surface or twice as long on a larger surface. On the left and right edges of the impression, you can see where the design starts to repeat. Unlike much of the art from the ancient Near East that survives only in broken pieces, cylinder seals are special because they appear almost exactly as they did to the people who used them long ago.",419,403,
CT0286,"This type of figurine known as an eye idol, made of stone and having incised eyes, has been excavated at Tell Brak, where thousands were found in a building now called the Eye Temple. They were probably dedicated there as offerings. Many are incised with multiple sets of eyes, others with jewelry, and still others with representations of ""children""—smaller eyes and body carved on the body of the larger idol. Wide eyes demonstrate attentiveness to the gods in much of Mesopotamian art.","These small stone figurines are called ""eye idols."" They were found in large numbers at an ancient site called Tell Brak, in a building that archaeologists now call the Eye Temple. It's likely that people left them there as offerings.

Many of these idols have more than one set of eyes carved into them. Some also show jewelry, and others include tiny figures that may represent children—small eyes and bodies carved onto the larger idol. In ancient Mesopotamian art, wide-open eyes were a way of showing that a person was paying close attention to the gods.",82,96,
CT0287,"Some of the most elaborate representations of females in the art of the ancient Near East are images of divine and cult figures whose association with certain aspects of life made them essential to the welfare of humanity. Fertility, procreation, and the growth of crops and livestock were among the basic concepts identified with female divinities. Representations of nude females in clay, stone, and metal are the simplest and most obvious expression of these concepts, and such figures appear throughout antiquity in many regions. This striking example in clay from the South Caspian region of northwestern Iran is hollow and probably served as a cult vessel as well as a sacred image.","Some of the most detailed images of women in ancient Near Eastern art show goddesses and religious figures. These figures were linked to important parts of life, like fertility, having children, and the growth of crops and animals. Because of these connections, people believed they were essential for human well-being.

Simple statues of naked women, made from clay, stone, or metal, are the clearest and most direct way to express these ideas. Such statues were common in many ancient cultures over long periods of time.

This striking clay example comes from the South Caspian region of northwestern Iran. It is hollow, which suggests it was used both as a sacred image and as a container for religious ceremonies.",112,118,
CT0288,"Distinctive clay female figures like this one were produced at sites belonging to the Halaf culture. This example displays a strong stylization with an emphasis on the sexual features. She sits with her large thighs extended, supporting her breasts with her arms; neither hands nor feet are shown. Her head is missing; in other figures of this type when the head is intact, it is elongated into a large noselike projection but otherwise is featureless. Remains of paint may represent jewelry. The meaning of such representations is unknown but may be connected with fertility. The stylized depiction of the nude female form remained an artistic convention in northern Syria, Anatolia, and the Aegean for several millennia.","This clay figure of a woman comes from the Halaf culture, an ancient society that created similar figures at several of their settlements. The figure is highly simplified and focuses on sexual features. She sits with her large thighs spread apart, and her arms support her breasts. She has no hands or feet. Her head is missing, but in other figures like this one that still have heads, the head is stretched into a long, nose-like shape with no other facial features. Traces of paint may show that she once wore jewelry. We don’t know exactly what these figures meant, but they may have been linked to ideas about fertility. This way of showing the female body—simplified and nude—remained a common artistic style in northern Syria, Anatolia, and the Aegean region for thousands of years.",116,135,
CT0289,"Furniture inlaid with carved ivory plaques was highly prized by the Assyrian kings. During the ninth to seventh centuries B.C., vast quantities of luxury goods, often embellished with carved ivory in local, Syrian, and Phoenician styles, accumulated in Assyrian palaces, much of it as booty or tribute. This object belongs to a group of plaques depicting animals and stylized plants. They were made by master carvers in a delicate openwork technique characteristic of Phoenician ivory carving. However, the style and subjects depicted have close parallels on stone relief sculptures from Tell Halaf, in northern Syria, and a debate exists over which tradition produced these fine panels.","This piece of furniture was decorated with carved ivory panels, and it was considered very valuable by the Assyrian kings. Between the 800s and 600s B.C., huge amounts of luxury goods—often decorated with carved ivory in local, Syrian, and Phoenician styles—were brought into Assyrian palaces. Much of it came from war or was given as tribute.

This object is part of a set of panels showing animals and stylized plants. Skilled carvers made them using a delicate technique that involved cutting through the ivory, which is typical of Phoenician ivory work. However, the style and subjects look very similar to stone carvings found at Tell Halaf in northern Syria. Because of this, experts disagree about which tradition actually created these fine panels.",106,122,
CT0290,"This statuette group, carved in the round, was found with five other statuettes with similar imagery. The six statuettes were excavated in and just below two arched niches built into the wall of a room at Fort Shalmaneser, a royal building at Nimrud that was probably used to store booty and tribute collected by the Assyrians while on military campaign. Those found just below the niches could have fallen when the palaces were destroyed during the the final defeat of Assyria at the end of the seventh century B.C. Originally, these objects were attached to long ivory plinths and exhibited in the arched niches, perhaps arranged in a procession of foreigners bringing different animals and animal skins as tribute to the Assyrian king. A frontally facing male, striding to the right with his lower body in profile, grasps the horns of an oryx (a species of desert-dwelling antelope) that strides behind him. The male figure’s eyes, necklace, and armlet were carved to receive colored glass or semiprecious stone inlays. He wears a short kilt belted with a long sash, embroidered with decoration including two uraei (mythical, fire-spitting serpents), zig-zags, wavy lines, small squares, rosettes, diamonds, and circles. A monkey, whose fur is rendered with short incisions, sits erect on his left shoulder and grasps his short curly hair. Although his right arm does not survive, it was probably extended to support the elaborately patterned leopard skin draped over his right shoulder. Built by the Assyrian king Ashurnasirpal II, the palaces and storerooms of Nimrud housed thousands of pieces of carved ivory. Most of the ivories served as furniture inlays or small precious objects such as boxes. While some of them were carved in the same style as the large Assyrian reliefs lining the walls of the Northwest Palace, the majority of the ivories display images and styles related to the arts of North Syria and the Phoenician city-states. Phoenician style ivories are distinguished by their use of imagery related to Egyptian art, such as sphinxes and figures wearing pharaonic crowns, and the use of elaborate carving techniques such as openwork and colored glass inlay. North Syrian style ivories tend to depict stockier figures in more dynamic compositions, carved as solid plaques with fewer added decorative elements. However, some pieces do not fit easily into any of these three styles. Most of the ivories were probably collected by the Assyrian kings as tribute from vassal states, and as booty from conquered enemies, while some may have been manufactured in workshops at Nimrud. The ivory tusks that provided the raw material for these objects were almost certainly from African elephants, imported from lands south of Egypt, although elephants did inhabit several river valleys in Syria until they were hunted to extinction by the end of the eighth century B.C.","This small carved group, along with five others showing similar scenes, was discovered in and just below two arched wall niches in a room at Fort Shalmaneser. This was a royal building in the ancient city of Nimrud, likely used to store loot and gifts collected by the Assyrian army during their military campaigns. The pieces found below the niches may have fallen when the palaces were destroyed during Assyria's final defeat at the end of the 600s B.C.

Originally, these objects were attached to long ivory bases and displayed in the arched niches, possibly arranged to show a procession of foreigners bringing different animals and animal skins as gifts to the Assyrian king. The carving shows a man facing forward, walking to the right with his lower body turned sideways, as he grips the horns of an oryx (a type of desert antelope) walking behind him. The man's eyes, necklace, and armband were carved to hold colored glass or semi-precious stone inlays. He wears a short kilt with a long sash belt, decorated with patterns including two mythical fire-spitting serpents, zig-zags, wavy lines, small squares, rosettes, diamonds, and circles. A monkey, whose fur is shown with short carved lines, sits upright on his left shoulder and holds his short curly hair. Although his right arm is missing, it was probably extended to support the elaborately patterned leopard skin draped over his right shoulder.

Built by the Assyrian king Ashurnasirpal II, the palaces and storerooms of Nimrud held thousands of carved ivory pieces. Most of these ivories were used as furniture decorations or small precious objects like boxes. While some were carved in the same style as the large Assyrian stone reliefs that lined the walls of the Northwest Palace, most show images and styles related to the art of North Syria and the Phoenician city-states. Phoenician-style ivories are known for using images linked to Egyptian art, such as mythical creatures and figures wearing Egyptian-style crowns, and for using detailed carving techniques like openwork and colored glass inlay. North Syrian-style ivories tend to show heavier figures in more active poses, carved as solid panels with fewer added decorations. However, some pieces don't fit neatly into any of these three styles.

Most of the ivories were probably collected by Assyrian kings as gifts from allied states or as loot from conquered enemies, though some may have been made in workshops at Nimrud itself. The ivory tusks used as raw material almost certainly came from African elephants, imported from lands south of Egypt, although elephants did live in several river valleys in Syria until they were hunted to extinction by the end of the 700s B.C.",467,444,
CT0291,"This bronze monumental statue is one of the very few nearly complete Roman bronze statues of the third century preserved today. It is a reminder that many of the disembodied portrait heads displayed in these galleries were once attached to freestanding sculptures, whose original appearances were undoubtedly quite different. Portraits of the emperor served the highly important function in imperial propaganda of presenting the ruler to the public and of projecting the personality with which he wished to be perceived. Leadership and military strength are evoked in the heroic nudity of the figure and in the pose, which recalls the famous statue of Alexander the Great with the Lance by Lysippos. In contrast to the idealized body, the portrait head represents the emperor with brutish realism. Trebonianus likely would have cradled a parazonium, or short sword, in his left arm, and held a spear in his upraised right hand.
The statue has undergone several campaigns of restoration since its discovery in the early nineteenth century and was examined in great detail as part of the conservation treatment in preparation for its display here. Visual examination inside and out, combined with x-radiography, made possible the clear identification of ancient and restored areas, which are indicated in the accompanying illustration. At least three-quarters of the statue is ancient. Despite the discrepancy in scale, the head belongs to the body. Although the mantle draped over his left shoulder is a modern restoration, cast edges beneath it confirm that the statue had a similar embellishment in antiquity. The left foot with its elaborately decorated open-fronted boot appears to be ancient but may not belong.","This bronze statue is one of the very few nearly complete Roman bronze statues from the 200s AD that still exist today. It reminds us that many of the disconnected heads you see in these galleries were once attached to full-body statues, which probably looked very different when they were whole.

Statues of the emperor were a key part of Roman propaganda. They showed the ruler to the public and helped project the image he wanted people to see. This statue suggests leadership and military strength. The body is shown naked, like a hero, and the pose copies a famous statue of Alexander the Great holding a spear. But unlike the perfect, idealized body, the emperor's face is shown with rough, realistic features. Trebonianus likely held a short sword in his left arm and a spear in his raised right hand.

Since it was found in the early 1800s, the statue has been repaired several times. Before it was put on display here, experts carefully studied it, looking inside and out and using X-rays. This helped them clearly tell which parts are original and which were added later. At least three-quarters of the statue is ancient. Even though the head is a different size, it does belong to this body. The cloth draped over his left shoulder is a modern addition, but marks underneath show the statue had something similar in ancient times. The left foot, with its fancy open-fronted boot, seems to be ancient but may not be original to this statue.",270,253,
CT0292,"Eirene, the daughter of Zeus and Themis, was one of the three Horai (Seasons), maidens closely associated with the fertility of the earth and the nurturing of children. The original bronze was erected in the Agora (marketplace) of Athens between 375/374 and 360/359 B.C. Rarely can an ancient monument be dated so exactly. We know from literary sources that the cult of Eirene was introduced to Athens in 375/374, and six recently found Panathenaic amphorae dated to 360/359 show an image of the statue. The Greek traveler Pausanius saw the work in the Agora in the second century A.D. and reported that it was by the sculptor Kephisodotos. Eirene was represented as a beautiful young woman wearing a peplos and himation (cloak), holding a scepter in her right hand, and carrying the young child Ploutos (the personification of wealth) and a cornucopia on her left arm. The figure brings to mind images of Demeter, the major goddess of agricultural plenty and the mother of Ploutos.","**Eirene: Goddess of Peace**

Eirene was the daughter of Zeus (the king of the gods) and Themis (the goddess of justice). She was one of the three Horai, or Seasons—young women linked to the earth's fertility and the care of children.

The original bronze statue of Eirene was set up in the marketplace of Athens, called the Agora, sometime between 375/374 and 360/359 B.C. It's rare for historians to be able to date an ancient monument this precisely. We know from ancient writings that the worship of Eirene was introduced to Athens in 375/374. Also, six recently discovered jars called Panathenaic amphorae, dated to 360/359, show an image of the statue. A Greek traveler named Pausanius saw the statue in the Agora in the second century A.D. and wrote that it was made by the sculptor Kephisodotos.

In the statue, Eirene is shown as a beautiful young woman. She wears a peplos (a simple, long dress) and a himation (a cloak). In her right hand, she holds a scepter (a royal staff). On her left arm, she carries a young child named Ploutos, who represents wealth, along with a cornucopia (a horn-shaped basket overflowing with fruits and grains). This image reminds viewers of Demeter, the main goddess of farming and plenty, who was also the mother of Ploutos.",165,218,
CT0293,"Many private summer villas were located along the coast near Naples. One of the most sumptuous must have been the villa built by Agrippa, friend of the emperor Augustus and husband of his daughter, Julia. It stood overlooking the Bay of Naples from a spot near the modern town of Boscotrecase. The villa was partially excavated between 1903 and 1905 after its accidental discovery during work on a railway. Wall decorations that still survived in four bedrooms were removed. The Metropolitan Museum acquired sections from three rooms and the Archaeological Museum at Naples received the rest. Agrippa died in 12 B.C. and his son, Agrippa Postumus became the villa's proprietor in 11 B.C. as inscriptions found there indicate. The frescoes must have been painted during renovations begun at the time. Painted by artists working for the imperial household, they are among the finest existing examples of Roman wall painting. The so-called Black Room was one of a sequence of bedrooms facing south toward the downward slope of the mountain and the sea. The source of light was a wide doorway giving onto a terrace or promenade. This ambiguous and sophisticated decoration is a masterpiece of the so-called third style of Roman wall painting, which flourished during the reign of Augustus. The theme is a playful rendition of architectural motif. A low red dado serves as the base from which a skeleton of thin white columns appears to rise against a black background. There almost weightless columns support pavilions, candelabra, tripods, and a narrow cornice that runs around the room. They were embellished with jewel-like decorations. On the back wall tiny swans, the bird of Apollo, patron god of Augustus, perch improbably on threadlike spirals, and yellow panels with Egyptianizing motifs must have brought to mind the recent annexation of Egypt after the death of Cleopatra in 30 B.C. This architectural scheme creates almost no sense of depth or volume. The black walls behind appear at once to be flat and to dissolve into limitless space. Tiny landscape vignettes float like islands in the middle of this blackness. Burnished to a high polish, these walls must have appeared magical indeed when illuminated by lamps at night.","**Adapted Text:**

Many wealthy Romans built summer homes along the coast near Naples. One of the most impressive must have been the villa owned by Agrippa, a close friend of Emperor Augustus and the husband of his daughter, Julia. The villa overlooked the Bay of Naples from a spot near the modern town of Boscotrecase.

Workers accidentally discovered the villa while building a railway, and it was partially dug up between 1903 and 1905. The wall decorations from four bedrooms were removed. The Metropolitan Museum got sections from three rooms, and the rest went to the Archaeological Museum in Naples.

Agrippa died in 12 B.C., and inscriptions found at the site show that his son, Agrippa Postumus, became the owner in 11 B.C. The paintings were likely created during renovations that started around that time. Artists working for the emperor's household painted them, and they are now considered some of the finest surviving examples of Roman wall painting.

The so-called Black Room was one of several bedrooms that faced south, looking down the mountain slope toward the sea. Light came through a wide doorway that opened onto a terrace or walking area. The room's decoration is clever and complex—a masterpiece of what art historians call the ""third style"" of Roman wall painting, which was popular during Augustus's rule.

The design plays with architectural ideas. A low red base runs along the bottom of the wall. Above it, thin white columns seem to rise against a black background. These almost weightless columns support small pavilions, candelabras, tripods, and a narrow ledge that goes around the room. They are decorated with jewel-like details.

On the back wall, tiny swans—birds sacred to Apollo, the god who protected Augustus—perch impossibly on thin, spiral lines. Yellow panels with Egyptian-style designs would have reminded viewers of Egypt's recent takeover by Rome after Cleopatra's death in 30 B.C.

This architectural setup creates almost no sense of depth or volume. The black walls behind seem both flat and like they dissolve into endless space. Tiny landscape scenes float like islands in the middle of the blackness. Polished to a high shine, these walls must have looked magical when lit by lamps at night.",365,365,
CT0294,"From the villa of Agrippa Postumus at Boscotrecase, the Mythological Room (19)
Landscape with Perseus and Andromeda This fresco from the Imperial villa at Boscotrecase depicts two consecutive events from the myth of Perseus and Andromeda. Perseus is about to rescue Andromeda from the ketos, a snaky sea monster painted in a brilliant blue-green palette. The creature raises his head with gigantic open jaws and frightful teeth toward Andromeda, who stands with outstretched arms in the center of the panel. One hand appears to be chained to the crag; the other elegantly placed on the rocks. Perseus flies in from the left with his lyre in one hand, winged shoes on his feet, and a windblown cloak over his shoulder. In the upper right portion of the fresco, he is greeted by Andromeda's grateful father, a scene that alludes to the myth's happy endingâ€“the marriage of hero and princess. The fortunes of love and the ever-present sea are the themes that link this fresco and that of Polyphemus and Galatea (20.192.17) from the same cubiculum at Boscotrecase. The translucent blue-green background of both frescoes also unifies the disparate episodes combined in each painting, and must have brought a sense of coolness to the room.","From the Villa of Agrippa Postumus at Boscotrecase, the Mythological Room (19)

**Landscape with Perseus and Andromeda**

This wall painting comes from a Roman emperor's country house at Boscotrecase. It shows two moments from the ancient story of Perseus and Andromeda.

In the first scene, Perseus is about to save Andromeda from a sea monster called a *ketos*. The creature is painted in bright blue-green colors. It lifts its huge head, showing its giant open mouth and scary teeth, toward Andromeda. She stands in the middle of the painting with her arms stretched out. One hand seems to be chained to a rock; the other rests gracefully on the stones.

Perseus flies in from the left side. He carries a lyre (a stringed instrument) in one hand, wears winged shoes on his feet, and has a cloak blowing over his shoulder.

In the upper right part of the painting, we see a second scene: Andromeda's grateful father welcomes Perseus. This hints at the happy ending of the story—the hero and princess get married.

The themes of love's fortunes and the always-present sea connect this painting to another one from the same room at Boscotrecase (showing Polyphemus and Galatea). Both paintings share a see-through blue-green background, which helps tie together the different scenes in each picture. This cool color would have made the room feel refreshing.",204,225,
CT0295,"This noble image of a woman brings to mind the philosopher Aristotle's description of commonly held beliefs about the dead: ""In addition to believing that those who have ended this life are blessed and happy, we also think that to say anything false or slanderous against them is impious, from our feeling that it is directed against those who have already become our betters and superiors"" (Of the Soul, quoted in Plutarch, A Letter to Apollonius 27). Larger than life and seated on a thronelike chair, this figure assumes almost heroic proportions.","This impressive portrait of a woman recalls what the philosopher Aristotle said about how people commonly view the dead. He wrote: ""We believe that those who have passed away are blessed and happy. We also think it is wrong to say anything false or insulting about them, because we feel they have become better and greater than us."" (From *Of the Soul*, quoted in Plutarch's *A Letter to Apollonius*). The woman is shown larger than life, sitting on a chair that looks like a throne, which gives her an almost heroic presence.",92,92,
